"","PoolID","Before_After","Day_Night","by60","Temp.max","Temp.mean","Par.mean","Par.max","Par.sum"
"350","3","After","Day","2019-08-05 10:59:00",14.33,14.33,3121.62261148034,3121.62261148034,3121.62261148034
"351","3","After","Night","2019-08-09 00:14:00",11.49,11.42,0,0,0
"352","3","After","Night","2019-08-09 01:14:00",11.32,11.245,0,0,0
"353","3","After","Night","2019-08-09 02:14:00",11.11,11.0675,0,0,0
"354","3","After","Night","2019-08-09 03:14:00",10.98,10.98,0,0,0
"355","3","Before","Day","2019-07-08 09:14:00",12.61,12.4825,43.7128810786694,88.9542971074907,174.851524314678
"356","3","Before","Day","2019-07-08 10:14:00",12.95,12.8025,39.940065788184,51.4596888817341,159.760263152736
"357","3","Before","Day","2019-07-08 11:14:00",13.43,13.245,58.9911054751992,75.5635410004988,235.964421900797
"358","3","Before","Day","2019-07-08 12:14:00",14.2,13.93,97.3033119819008,102.997819108759,389.213247927603
"359","3","Before","Day","2019-07-08 13:14:00",14.63,14.54,90.1061508622024,92.8721679377468,180.212301724405
"360","3","Before","Night","2019-07-12 01:44:00",15.48,15.46,0,0,0
"361","3","Before","Night","2019-07-12 02:44:00",15.44,15.41,0,0,0
"362","3","Before","Night","2019-07-12 03:44:00",15.4,15.3575,0,0,0
"363","30","After","Day","2019-08-06 09:02:00",12.18,11.8075,973.948940045455,1199.18036443627,3895.79576018182
"364","30","After","Day","2019-08-06 10:02:00",12.82,12.5775,1427.92674234056,1607.18544707415,5711.70696936224
"365","30","After","Day","2019-08-06 11:02:00",13.43,13.255,1606.5478832245,1710.4560128861,6426.19153289801
"366","30","After","Night","2019-08-07 23:32:00",11.45,11.44,0,0,0
"367","30","After","Night","2019-08-08 00:32:00",11.49,11.48,0,0,0
"368","30","After","Night","2019-08-08 01:32:00",11.58,11.525,0,0,0
"369","30","After","Night","2019-08-08 02:32:00",11.58,11.56,0,0,0
"370","30","Before","Day","2019-07-09 10:32:00",15.01,14.52,3174.31554668298,3306.32100008219,12697.2621867319
"371","30","Before","Day","2019-07-09 11:32:00",15.4,15.2575,2580.06740401646,2735.98883981644,10320.2696160658
"372","30","Before","Day","2019-07-09 12:32:00",15.7,15.6025,2175.18755409525,2441.87448440675,8700.75021638102
"373","30","Before","Day","2019-07-09 13:32:00",15.7,15.645,1680.26880860857,1941.24290444008,6721.0752344343
"374","30","Before","Day","2019-07-09 14:32:00",15.61,15.57,1153.91746492774,1171.36052424387,2307.83492985547
"375","30","Before","Night","2019-07-11 00:47:00",14.75,14.72,0,0,0
"376","30","Before","Night","2019-07-11 01:47:00",14.67,14.605,0,0,0
"377","30","Before","Night","2019-07-11 02:47:00",14.58,14.55,0,0,0
"378","30","Before","Night","2019-07-11 03:47:00",14.54,14.485,0,0,0
"379","30","Before","Night","2019-07-11 04:47:00",14.45,14.45,0,0,0
"380","31","After","Day","2019-08-06 08:49:00",12.14,11.7,1037.31336155559,1230.49584542887,4149.25344622236
"381","31","After","Day","2019-08-06 09:49:00",13.34,12.8675,1494.05889105796,1612.08711652265,5976.23556423185
"382","31","After","Day","2019-08-06 10:49:00",14.63,14.1325,1694.00927750792,1767.28838202407,6776.03711003167
"383","31","After","Night","2019-08-07 23:34:00",11.45,11.41,0,0,0
"384","31","After","Night","2019-08-08 00:34:00",11.54,11.4725,0,0,0
"385","31","After","Night","2019-08-08 01:34:00",11.49,11.48,0,0,0
"386","31","After","Night","2019-08-08 02:34:00",11.58,11.56,0,0,0
"387","31","Before","Day","2019-07-09 10:34:00",15.36,14.7375,2523.58363316164,2796.66323018551,10094.3345326466
"388","31","Before","Day","2019-07-09 11:34:00",16.08,15.8475,2583.27796943031,2747.24202599883,10333.1118777212
"389","31","Before","Day","2019-07-09 12:34:00",16.56,16.3975,1997.82416492669,2173.65348677057,7991.29665970677
"390","31","Before","Day","2019-07-09 13:34:00",16.47,16.375,1579.82190083918,1829.17721480969,6319.2876033567
"391","31","Before","Day","2019-07-09 14:34:00",16.26,16.26,1123.44473162994,1123.44473162994,1123.44473162994
"392","31","Before","Night","2019-07-11 00:49:00",14.71,14.7,0,0,0
"393","31","Before","Night","2019-07-11 01:49:00",14.67,14.66,0,0,0
"394","31","Before","Night","2019-07-11 02:49:00",14.67,14.64,0,0,0
"395","31","Before","Night","2019-07-11 03:49:00",14.67,14.64,0,0,0
"396","31","Before","Night","2019-07-11 04:49:00",14.63,14.63,0,0,0
"397","32","After","Day","2019-08-06 08:48:00",11.88,11.625,1918.42340986407,2266.80590517053,7673.69363945626
"398","32","After","Day","2019-08-06 09:48:00",12.95,12.5225,2761.73591080902,2976.8125458937,11046.9436432361
"399","32","After","Day","2019-08-06 10:48:00",13.81,13.445,2991.76864058589,3105.27724491189,11967.0745623436
"400","32","After","Night","2019-08-07 23:33:00",11.15,11.14,0,0,0
"401","32","After","Night","2019-08-08 00:33:00",11.24,11.2275,0,0,0
"402","32","After","Night","2019-08-08 01:33:00",11.28,11.27,0,0,0
"403","32","After","Night","2019-08-08 02:33:00",11.32,11.32,0,0,0
"404","32","Before","Day","2019-07-09 10:48:00",14.54,14.36,3391.89150075998,3631.2011718834,13567.5660030399
"405","32","Before","Day","2019-07-09 11:48:00",14.84,14.7975,2834.81970139357,3126.95260813925,11339.2788055743
"406","32","Before","Day","2019-07-09 12:48:00",15.06,15.015,2155.55835695264,2296.44101941094,8622.23342781055
"407","32","Before","Day","2019-07-09 13:48:00",15.18,15.0975,1645.64228649678,1965.19881138953,6582.56914598714
"408","32","Before","Day","2019-07-09 14:48:00",14.93,14.93,1187.43565702531,1187.43565702531,1187.43565702531
"409","32","Before","Night","2019-07-11 00:48:00",14.5,14.5,0,0,0
"410","32","Before","Night","2019-07-11 01:48:00",14.45,14.41,0,0,0
"411","32","Before","Night","2019-07-11 02:48:00",14.41,14.4,0,0,0
"412","32","Before","Night","2019-07-11 03:48:00",14.37,14.35,0,0,0
"413","32","Before","Night","2019-07-11 04:48:00",14.28,14.28,0,0,0
"414","4","After","Day","2019-08-05 07:55:00",11.37,11.1525,11.2739289951787,13.2063125632694,45.0957159807149
"415","4","After","Day","2019-08-05 08:55:00",11.97,11.7175,14.7277522550248,16.9515184922084,58.9110090200993
"416","4","After","Day","2019-08-05 09:55:00",12.78,12.4925,22.2133357356331,23.0313933942207,88.8533429425324
"417","4","After","Day","2019-08-05 10:55:00",13.04,13.04,28.1700247661356,28.1700247661356,28.1700247661356
"418","4","After","Night","2019-08-09 00:10:00",11.58,11.3875,0,0,0
"419","4","After","Night","2019-08-09 01:10:00",11.15,11.045,0,0,0
"420","4","After","Night","2019-08-09 02:10:00",10.85,10.765,0,0,0
"421","4","After","Night","2019-08-09 03:10:00",10.68,10.68,0,0,0
"422","4","Before","Day","2019-07-08 09:25:00",14.15,13.7675,77.6639029754078,129.362584942574,310.655611901631
"423","4","Before","Day","2019-07-08 10:25:00",15.27,14.84,93.9291584846735,143.28886121641,375.716633938694
"424","4","Before","Day","2019-07-08 11:25:00",17.2,16.375,148.002507470562,259.486487492691,592.010029882246
"425","4","Before","Day","2019-07-08 12:25:00",19.9,18.7975,178.076818356196,192.051867941721,712.307273424785
"426","4","Before","Day","2019-07-08 13:25:00",20.93,20.65,180.414607838513,185.051697978347,360.829215677027
"427","4","Before","Night","2019-07-12 01:40:00",15.61,15.57,0,0,0
"428","4","Before","Night","2019-07-12 02:40:00",15.57,15.5275,0,0,0
"429","4","Before","Night","2019-07-12 03:40:00",15.48,15.48,0,0,0
"430","5","After","Day","2019-08-05 08:06:00",11.37,11.2275,18.2382000923678,19.2908230839275,72.9528003694713
"431","5","After","Day","2019-08-05 09:06:00",12.1,11.8175,24.7826791537748,29.1037429472944,99.1307166150991
"432","5","After","Day","2019-08-05 10:06:00",12.91,12.6,40.8145245178403,50.9949819893209,163.258098071361
"433","5","After","Day","2019-08-05 11:06:00",13.08,13.08,42.6226828328863,42.6226828328863,42.6226828328863
"434","5","After","Night","2019-08-09 00:21:00",11.45,11.325,0,0,0
"435","5","After","Night","2019-08-09 01:21:00",10.98,10.9475,0,0,0
"436","5","After","Night","2019-08-09 02:21:00",10.85,10.775,0,0,0
"437","5","After","Night","2019-08-09 03:21:00",10.72,10.72,0,0,0
"438","5","Before","Day","2019-07-08 09:21:00",13.77,13.4675,53.3901724794071,86.6481847230461,213.560689917628
"439","5","Before","Day","2019-07-08 10:21:00",14.67,14.2925,59.2835592913639,74.6386761410959,237.134237165455
"440","5","Before","Day","2019-07-08 11:21:00",15.96,15.4225,80.3279696071611,108.511962938693,321.311878428644
"441","5","Before","Day","2019-07-08 12:21:00",18.14,17.2625,138.827789643062,163.989058625338,555.311158572249
"442","5","Before","Day","2019-07-08 13:21:00",19.69,19.1866666666667,172.754246232618,178.041183299736,518.262738697853
"443","5","Before","Night","2019-07-12 01:36:00",15.57,15.57,0,0,0
"444","5","Before","Night","2019-07-12 02:36:00",15.57,15.55,0,0,0
"445","5","Before","Night","2019-07-12 03:36:00",15.53,15.495,0,0,0
"446","5","Before","Night","2019-07-12 04:36:00",15.48,15.48,0,0,0
"447","6","After","Day","2019-08-05 07:58:00",13.04,12.545,1398.9165919463,1647.9165724751,5595.66636778521
"448","6","After","Day","2019-08-05 08:58:00",14.41,13.865,1850.5816483624,2068.12550261309,7402.32659344961
"449","6","After","Day","2019-08-05 09:58:00",16.39,15.69,2745.72213526968,2965.9020187587,10982.8885410787
"450","6","After","Day","2019-08-05 10:58:00",17.11,17.11,3298.41756574326,3298.41756574326,3298.41756574326
"451","6","After","Night","2019-08-09 00:13:00",11.24,11.11,0,0,0
"452","6","After","Night","2019-08-09 01:13:00",10.85,10.7425,0,0,0
"453","6","After","Night","2019-08-09 02:13:00",10.55,10.4975,0,0,0
"454","6","After","Night","2019-08-09 03:13:00",10.42,10.42,0,0,0
"455","6","Before","Day","2019-07-08 09:28:00",15.53,14.9275,780.057769782584,1239.470059414,3120.23107913033
"456","6","Before","Day","2019-07-08 10:28:00",16.99,16.33,635.006258318694,668.218924897839,2540.02503327478
"457","6","Before","Day","2019-07-08 11:28:00",19.13,18.09,776.667844179485,911.264839363666,3106.67137671794
"458","6","Before","Day","2019-07-08 12:28:00",22.48,21.32,1038.45102237347,1181.37092751044,4153.80408949386
"459","6","Before","Day","2019-07-08 13:28:00",24.32,23.7066666666667,807.818804546284,855.377937604194,2423.45641363885
"460","6","Before","Night","2019-07-12 01:43:00",15.57,15.56,0,0,0
"461","6","Before","Night","2019-07-12 02:43:00",15.53,15.505,0,0,0
"462","6","Before","Night","2019-07-12 03:43:00",15.48,15.45,0,0,0
"463","7","After","Day","2019-08-05 08:07:00",11.92,11.7175,1511.75404785333,1609.71624481496,6047.01619141332
"464","7","After","Day","2019-08-05 09:07:00",12.87,12.485,2032.67470233387,2318.17084977345,8130.69880933547
"465","7","After","Day","2019-08-05 10:07:00",14.2,13.6625,2956.33780187177,3443.48291998832,11825.3512074871
"466","7","After","Day","2019-08-05 11:07:00",14.5,14.5,3099.01162788695,3099.01162788695,3099.01162788695
"467","7","After","Night","2019-08-09 00:22:00",11.54,11.4725,0,0,0
"468","7","After","Night","2019-08-09 01:22:00",11.37,11.26,0,0,0
"469","7","After","Night","2019-08-09 02:22:00",11.11,11.0875,0,0,0
"470","7","After","Night","2019-08-09 03:22:00",11.02,11.02,0,0,0
"471","7","Before","Day","2019-07-08 09:52:00",13.77,13.575,80.1949748452207,159.901630087853,320.779899380883
"472","7","Before","Day","2019-07-08 10:52:00",14.5,14.1775,74.8064915487298,83.1869557668324,299.225966194919
"473","7","Before","Day","2019-07-08 11:52:00",15.48,15.085,113.66424814521,146.251528855326,454.656992580841
"474","7","Before","Day","2019-07-08 12:52:00",16.9,16.33,114.018186624232,119.292250866753,456.072746496929
"475","7","Before","Day","2019-07-08 13:52:00",17.11,17.11,109.43037417618,109.43037417618,109.43037417618
"476","7","Before","Night","2019-07-12 01:52:00",15.78,15.78,0,0,0
"477","7","Before","Night","2019-07-12 02:52:00",15.74,15.71,0,0,0
"478","7","Before","Night","2019-07-12 03:52:00",15.66,15.6475,0,0,0
"479","8","After","Day","2019-08-05 08:13:00",11.24,11.15,97.6309539677038,120.437670274434,390.523815870815
"480","8","After","Day","2019-08-05 09:13:00",11.71,11.56,72.8296976527145,92.6417927623907,291.318790610858
"481","8","After","Day","2019-08-05 10:13:00",12.31,12.1275,110.433466094328,135.759998540573,441.733864377313
"482","8","After","Day","2019-08-05 11:13:00",12.48,12.48,132.105378489515,132.105378489515,132.105378489515
"483","8","After","Night","2019-08-09 00:28:00",11.28,11.175,0,0,0
"484","8","After","Night","2019-08-09 01:28:00",11.07,10.9375,0,0,0
"485","8","After","Night","2019-08-09 02:28:00",10.77,10.735,0,0,0
"486","8","After","Night","2019-08-09 03:28:00",10.64,10.64,0,0,0
"487","8","Before","Day","2019-07-08 09:43:00",15.1,14.54,1835.32821453886,2179.02954067754,7341.31285815542
"488","8","Before","Day","2019-07-08 10:43:00",16.56,16.0875,2697.78344308202,3000.47412436207,10791.1337723281
"489","8","Before","Day","2019-07-08 11:43:00",21.92,18.8525,3424.30568522184,4598.47683229539,13697.2227408873
"490","8","Before","Day","2019-07-08 12:43:00",24.97,23.9825,4757.78154434143,4796.62941253296,19031.1261773657
"491","8","Before","Day","2019-07-08 13:43:00",24.97,24.625,4769.2404400114,4788.24021050776,9538.48088002281
"492","8","Before","Night","2019-07-12 01:58:00",15.4,15.3325,0,0,0
"493","8","Before","Night","2019-07-12 02:58:00",15.31,15.31,0,0,0
"494","8","Before","Night","2019-07-12 03:58:00",15.31,15.3,0,0,0
"495","9","After","Day","2019-08-05 08:24:00",11.24,11.0675,848.805285891278,910.499224711892,3395.22114356511
"496","9","After","Day","2019-08-05 09:24:00",11.84,11.57,1350.20517241637,1655.09826716066,5400.82068966547
"497","9","After","Day","2019-08-05 10:24:00",12.57,12.3325,1903.00099109878,2296.44101941094,7612.00396439513
"498","9","After","Night","2019-08-09 00:39:00",11.24,11.1525,0,0,0
"499","9","After","Night","2019-08-09 01:39:00",11.07,10.9475,0,0,0
"500","9","After","Night","2019-08-09 02:39:00",10.89,10.86,0,0,0
"501","9","After","Night","2019-08-09 03:39:00",10.77,10.77,0,0,0
"502","9","Before","Day","2019-07-08 09:54:00",14.11,13.725,2945.49112805204,4267.64403738503,11781.9645122082
"503","9","Before","Day","2019-07-08 10:54:00",15.01,14.55,3154.22069402906,3525.88326630867,12616.8827761162
"504","9","Before","Day","2019-07-08 11:54:00",17.37,16.4275,4395.89933661135,4699.97333363372,17583.5973464454
"505","9","Before","Day","2019-07-08 12:54:00",18.57,18.165,4699.2809358133,4703.7386214086,18797.1237432532
"506","9","Before","Day","2019-07-08 13:54:00",19.26,19.09,4681.86467100887,4682.1060036801,9363.72934201773
"507","9","Before","Night","2019-07-12 01:54:00",15.27,15.27,0,0,0
"508","9","Before","Night","2019-07-12 02:54:00",15.27,15.215,0,0,0
"509","9","Before","Night","2019-07-12 03:54:00",15.23,15.2075,0,0,0
