PoolID,Foundation_spp,Removal_Control,Date.Time,Temp.C,Intensity.lux,LoggerDepth
13,Mytilus,Control,6/16/19 0:12,9.44,0,0.165
13,Mytilus,Control,6/16/19 0:27,9.44,0,0.165
13,Mytilus,Control,6/16/19 0:42,9.26,0,0.165
13,Mytilus,Control,6/16/19 0:57,9.31,0,0.165
13,Mytilus,Control,6/16/19 1:12,9.22,0,0.165
13,Mytilus,Control,6/16/19 1:27,9.05,0,0.165
13,Mytilus,Control,6/16/19 1:42,9.05,0,0.165
13,Mytilus,Control,6/16/19 1:57,9.09,0,0.165
13,Mytilus,Control,6/16/19 2:12,9.09,0,0.165
13,Mytilus,Control,6/16/19 2:27,9.14,0,0.165
13,Mytilus,Control,6/16/19 2:42,9.26,0,0.165
13,Mytilus,Control,6/16/19 2:57,9.31,0,0.165
13,Mytilus,Control,6/16/19 3:12,9.44,0,0.165
13,Mytilus,Control,6/16/19 3:27,9.48,0,0.165
13,Mytilus,Control,6/16/19 3:42,9.48,0,0.165
13,Mytilus,Control,6/16/19 3:57,9.48,0,0.165
13,Mytilus,Control,6/16/19 4:12,9.48,0,0.165
13,Mytilus,Control,6/16/19 4:27,9.44,0,0.165
13,Mytilus,Control,6/16/19 4:42,9.52,0,0.165
13,Mytilus,Control,6/16/19 4:57,9.52,2,0.165
13,Mytilus,Control,6/16/19 5:12,9.56,23,0.165
13,Mytilus,Control,6/16/19 5:27,9.56,146,0.165
13,Mytilus,Control,6/16/19 5:42,9.65,391,0.165
13,Mytilus,Control,6/16/19 5:57,9.69,859,0.165
13,Mytilus,Control,6/16/19 6:12,9.69,"1,292",0.165
13,Mytilus,Control,6/16/19 6:27,9.78,"2,094",0.165
13,Mytilus,Control,6/16/19 6:42,9.78,"2,169",0.165
13,Mytilus,Control,6/16/19 6:57,9.91,"2,633",0.165
13,Mytilus,Control,6/16/19 7:12,9.99,"7,654",0.165
13,Mytilus,Control,6/16/19 7:27,10.25,"6,390",0.165
13,Mytilus,Control,6/16/19 7:42,10.85,"13,553",0.165
13,Mytilus,Control,6/16/19 7:57,11.32,"17,203",0.165
13,Mytilus,Control,6/16/19 8:12,11.67,"19,845",0.165
13,Mytilus,Control,6/16/19 8:27,12.05,"22,118",0.165
13,Mytilus,Control,6/16/19 8:42,12.44,"26,378",0.165
13,Mytilus,Control,6/16/19 8:57,12.91,"29,768",0.165
13,Mytilus,Control,6/16/19 9:12,13.34,"32,532",0.165
13,Mytilus,Control,6/16/19 9:27,13.77,"36,659",0.165
13,Mytilus,Control,6/16/19 9:42,12.48,"14,751",0.165
13,Mytilus,Control,6/16/19 9:57,9.99,"24,719",0.165
13,Mytilus,Control,6/16/19 10:12,9.69,"16,548",0.165
13,Mytilus,Control,6/16/19 10:27,9.52,"11,786",0.165
13,Mytilus,Control,6/16/19 10:42,9.35,"23,603",0.165
13,Mytilus,Control,6/16/19 10:57,9.48,"8,717",0.165
13,Mytilus,Control,6/16/19 11:12,9.56,"4,596",0.165
13,Mytilus,Control,6/16/19 11:27,9.56,"7,583",0.165
13,Mytilus,Control,6/16/19 11:42,9.82,"29,112",0.165
13,Mytilus,Control,6/16/19 11:57,9.69,"7,578",0.165
13,Mytilus,Control,6/16/19 12:12,9.91,"21,903",0.165
13,Mytilus,Control,6/16/19 12:27,9.95,"14,392",0.165
13,Mytilus,Control,6/16/19 12:42,10.12,"23,603",0.165
13,Mytilus,Control,6/16/19 12:57,10.08,"10,007",0.165
13,Mytilus,Control,6/16/19 13:12,10.25,"24,699",0.165
13,Mytilus,Control,6/16/19 13:27,10.42,"24,873",0.165
13,Mytilus,Control,6/16/19 13:42,10.46,"35,328",0.165
13,Mytilus,Control,6/16/19 13:57,10.34,"6,077",0.165
13,Mytilus,Control,6/16/19 14:12,10.38,"14,971",0.165
13,Mytilus,Control,6/16/19 14:27,10.21,"8,192",0.165
13,Mytilus,Control,6/16/19 14:42,10.42,"17,316",0.165
13,Mytilus,Control,6/16/19 14:57,10.42,"15,360",0.165
13,Mytilus,Control,6/16/19 15:12,10.77,"6,454",0.165
13,Mytilus,Control,6/16/19 15:27,10.72,"1,466",0.165
13,Mytilus,Control,6/16/19 15:42,10.89,"4,019",0.165
13,Mytilus,Control,6/16/19 15:57,11.49,"31,345",0.165
13,Mytilus,Control,6/16/19 16:12,11.24,"20,680",0.165
13,Mytilus,Control,6/16/19 16:27,11.79,"34,519",0.165
13,Mytilus,Control,6/16/19 16:42,11.58,"19,860",0.165
13,Mytilus,Control,6/16/19 16:57,11.75,"17,592",0.165
13,Mytilus,Control,6/16/19 17:12,11.92,"15,729",0.165
13,Mytilus,Control,6/16/19 17:27,12.18,"17,756",0.165
13,Mytilus,Control,6/16/19 17:42,12.78,"38,666",0.165
13,Mytilus,Control,6/16/19 17:57,12.91,"18,657",0.165
13,Mytilus,Control,6/16/19 18:12,12.4,"9,029",0.165
13,Mytilus,Control,6/16/19 18:27,12.65,"9,923",0.165
13,Mytilus,Control,6/16/19 18:42,12.78,"9,582",0.165
13,Mytilus,Control,6/16/19 18:57,12.7,"8,817",0.165
13,Mytilus,Control,6/16/19 19:12,12.65,"6,364",0.165
13,Mytilus,Control,6/16/19 19:27,12.01,"5,185",0.165
13,Mytilus,Control,6/16/19 19:42,11.15,"4,611",0.165
13,Mytilus,Control,6/16/19 19:57,10.81,"2,332",0.165
13,Mytilus,Control,6/16/19 20:12,10.59,"1,473",0.165
13,Mytilus,Control,6/16/19 20:27,10.42,564,0.165
13,Mytilus,Control,6/16/19 20:42,10.25,100,0.165
13,Mytilus,Control,6/16/19 20:57,10.08,145,0.165
13,Mytilus,Control,6/16/19 21:12,9.78,42,0.165
13,Mytilus,Control,6/16/19 21:27,9.56,1,0.165
13,Mytilus,Control,6/16/19 21:42,9.39,0,0.165
13,Mytilus,Control,6/16/19 21:57,9.44,0,0.165
13,Mytilus,Control,6/16/19 22:12,9.39,0,0.165
13,Mytilus,Control,6/16/19 22:27,9.44,0,0.165
13,Mytilus,Control,6/16/19 22:42,9.48,0,0.165
13,Mytilus,Control,6/16/19 22:57,9.48,0,0.165
13,Mytilus,Control,6/16/19 23:12,9.56,0,0.165
13,Mytilus,Control,6/16/19 23:27,9.52,0,0.165
13,Mytilus,Control,6/16/19 23:42,9.48,0,0.165
13,Mytilus,Control,6/16/19 23:57,9.39,0,0.165
13,Mytilus,Control,6/17/19 0:12,9.31,0,0.165
13,Mytilus,Control,6/17/19 0:27,9.35,0,0.165
13,Mytilus,Control,6/17/19 0:42,9.35,0,0.165
13,Mytilus,Control,6/17/19 0:57,9.35,0,0.165
13,Mytilus,Control,6/17/19 1:12,9.22,0,0.165
13,Mytilus,Control,6/17/19 1:27,9.18,0,0.165
13,Mytilus,Control,6/17/19 1:42,9.22,0,0.165
13,Mytilus,Control,6/17/19 1:57,9.22,0,0.165
13,Mytilus,Control,6/17/19 2:12,9.14,0,0.165
13,Mytilus,Control,6/17/19 2:27,9.09,0,0.165
13,Mytilus,Control,6/17/19 2:42,9.05,0,0.165
13,Mytilus,Control,6/17/19 2:57,9.09,0,0.165
13,Mytilus,Control,6/17/19 3:12,9.22,0,0.165
13,Mytilus,Control,6/17/19 3:27,9.31,0,0.165
13,Mytilus,Control,6/17/19 3:42,9.35,0,0.165
13,Mytilus,Control,6/17/19 3:57,9.44,0,0.165
13,Mytilus,Control,6/17/19 4:12,9.52,0,0.165
13,Mytilus,Control,6/17/19 4:27,9.61,0,0.165
13,Mytilus,Control,6/17/19 4:42,9.65,0,0.165
13,Mytilus,Control,6/17/19 4:57,9.74,2,0.165
13,Mytilus,Control,6/17/19 5:12,9.82,21,0.165
13,Mytilus,Control,6/17/19 5:27,9.86,118,0.165
13,Mytilus,Control,6/17/19 5:42,9.91,404,0.165
13,Mytilus,Control,6/17/19 5:57,9.99,767,0.165
13,Mytilus,Control,6/17/19 6:12,10.08,"1,187",0.165
13,Mytilus,Control,6/17/19 6:27,10.12,"1,770",0.165
13,Mytilus,Control,6/17/19 6:42,10.21,"2,821",0.165
13,Mytilus,Control,6/17/19 6:57,10.38,"4,146",0.165
