PoolID,Foundation_spp,Removal_Control,Date.Time,Temp.C,Intensity.lux,LoggerDepth
3,Phyllospadix,Removal,6/16/19 0:14,10.12,0,0.265
3,Phyllospadix,Removal,6/16/19 0:29,10.08,0,0.265
3,Phyllospadix,Removal,6/16/19 0:44,10.04,0,0.265
3,Phyllospadix,Removal,6/16/19 0:59,9.95,0,0.265
3,Phyllospadix,Removal,6/16/19 1:14,9.78,0,0.265
3,Phyllospadix,Removal,6/16/19 1:29,9.69,0,0.265
3,Phyllospadix,Removal,6/16/19 1:44,9.48,0,0.265
3,Phyllospadix,Removal,6/16/19 1:59,9.39,0,0.265
3,Phyllospadix,Removal,6/16/19 2:14,9.26,0,0.265
3,Phyllospadix,Removal,6/16/19 2:29,9.31,0,0.265
3,Phyllospadix,Removal,6/16/19 2:44,9.39,0,0.265
3,Phyllospadix,Removal,6/16/19 2:59,9.44,0,0.265
3,Phyllospadix,Removal,6/16/19 3:14,9.48,0,0.265
3,Phyllospadix,Removal,6/16/19 3:29,9.52,0,0.265
3,Phyllospadix,Removal,6/16/19 3:44,9.56,0,0.265
3,Phyllospadix,Removal,6/16/19 3:59,9.56,0,0.265
3,Phyllospadix,Removal,6/16/19 4:14,9.56,0,0.265
3,Phyllospadix,Removal,6/16/19 4:29,9.56,0,0.265
3,Phyllospadix,Removal,6/16/19 4:44,9.56,0,0.265
3,Phyllospadix,Removal,6/16/19 4:59,9.65,0,0.265
3,Phyllospadix,Removal,6/16/19 5:14,9.65,1,0.265
3,Phyllospadix,Removal,6/16/19 5:29,9.74,8,0.265
3,Phyllospadix,Removal,6/16/19 5:44,9.74,19,0.265
3,Phyllospadix,Removal,6/16/19 5:59,9.78,36,0.265
3,Phyllospadix,Removal,6/16/19 6:14,9.78,51,0.265
3,Phyllospadix,Removal,6/16/19 6:29,9.78,82,0.265
3,Phyllospadix,Removal,6/16/19 6:44,9.82,108,0.265
3,Phyllospadix,Removal,6/16/19 6:59,9.78,140,0.265
3,Phyllospadix,Removal,6/16/19 7:14,9.86,166,0.265
3,Phyllospadix,Removal,6/16/19 7:29,9.95,274,0.265
3,Phyllospadix,Removal,6/16/19 7:44,10.08,635,0.265
3,Phyllospadix,Removal,6/16/19 7:59,10.08,875,0.265
3,Phyllospadix,Removal,6/16/19 8:14,10.21,"1,059",0.265
3,Phyllospadix,Removal,6/16/19 8:29,10.34,"1,278",0.265
3,Phyllospadix,Removal,6/16/19 8:44,10.51,"1,472",0.265
3,Phyllospadix,Removal,6/16/19 8:59,10.72,"1,804",0.265
3,Phyllospadix,Removal,6/16/19 9:14,10.77,"1,857",0.265
3,Phyllospadix,Removal,6/16/19 9:29,10.94,"2,429",0.265
3,Phyllospadix,Removal,6/16/19 9:44,11.11,"2,186",0.265
3,Phyllospadix,Removal,6/16/19 9:59,11.32,647,0.265
3,Phyllospadix,Removal,6/16/19 10:14,9.44,562,0.265
3,Phyllospadix,Removal,6/16/19 10:29,9.39,295,0.265
3,Phyllospadix,Removal,6/16/19 10:44,9.52,184,0.265
3,Phyllospadix,Removal,6/16/19 10:59,9.44,313,0.265
3,Phyllospadix,Removal,6/16/19 11:14,9.65,298,0.265
3,Phyllospadix,Removal,6/16/19 11:29,9.65,"25,999",0.265
3,Phyllospadix,Removal,6/16/19 11:44,9.69,"1,054",0.265
