PoolID,Foundation_spp,Removal_Control,Date.Time,Temp.C,Intensity.lux,LoggerDepth
31,Mytilus,Control,6/16/19 0:04,9.31,0,0.1
31,Mytilus,Control,6/16/19 0:19,9.22,0,0.1
31,Mytilus,Control,6/16/19 0:34,9.18,0,0.1
31,Mytilus,Control,6/16/19 0:49,9.14,0,0.1
31,Mytilus,Control,6/16/19 1:04,9.14,0,0.1
31,Mytilus,Control,6/16/19 1:19,9.14,0,0.1
31,Mytilus,Control,6/16/19 1:34,9.01,0,0.1
31,Mytilus,Control,6/16/19 1:49,9.05,0,0.1
31,Mytilus,Control,6/16/19 2:04,9.14,0,0.1
31,Mytilus,Control,6/16/19 2:19,9.14,0,0.1
31,Mytilus,Control,6/16/19 2:34,9.18,0,0.1
31,Mytilus,Control,6/16/19 2:49,9.31,0,0.1
31,Mytilus,Control,6/16/19 3:04,9.35,0,0.1
31,Mytilus,Control,6/16/19 3:19,9.39,0,0.1
31,Mytilus,Control,6/16/19 3:34,9.39,0,0.1
31,Mytilus,Control,6/16/19 3:49,9.44,0,0.1
31,Mytilus,Control,6/16/19 4:04,9.39,0,0.1
31,Mytilus,Control,6/16/19 4:19,9.44,0,0.1
31,Mytilus,Control,6/16/19 4:34,9.44,0,0.1
31,Mytilus,Control,6/16/19 4:49,9.39,0,0.1
31,Mytilus,Control,6/16/19 5:04,9.44,5,0.1
31,Mytilus,Control,6/16/19 5:19,9.48,44,0.1
31,Mytilus,Control,6/16/19 5:34,9.48,191,0.1
31,Mytilus,Control,6/16/19 5:49,9.48,473,0.1
31,Mytilus,Control,6/16/19 6:04,9.56,872,0.1
31,Mytilus,Control,6/16/19 6:19,9.65,"1,338",0.1
31,Mytilus,Control,6/16/19 6:34,9.69,"2,169",0.1
31,Mytilus,Control,6/16/19 6:49,9.74,"2,012",0.1
31,Mytilus,Control,6/16/19 7:04,9.82,"2,931",0.1
31,Mytilus,Control,6/16/19 7:19,9.86,"2,581",0.1
31,Mytilus,Control,6/16/19 7:34,9.95,"2,459",0.1
31,Mytilus,Control,6/16/19 7:49,10.04,"2,468",0.1
31,Mytilus,Control,6/16/19 8:04,10.25,"2,564",0.1
