PoolID,Foundation_spp,Removal_Control,Date.Time,Temp.C,Intensity.lux,LoggerDepth
20,Phyllospadix,Control,6/16/19 0:01,9.95,0,0.155
20,Phyllospadix,Control,6/16/19 0:16,9.86,0,0.155
20,Phyllospadix,Control,6/16/19 0:31,9.78,0,0.155
20,Phyllospadix,Control,6/16/19 0:46,9.69,0,0.155
20,Phyllospadix,Control,6/16/19 1:01,9.56,0,0.155
20,Phyllospadix,Control,6/16/19 1:16,9.48,0,0.155
20,Phyllospadix,Control,6/16/19 1:31,9.18,0,0.155
20,Phyllospadix,Control,6/16/19 1:46,9.22,0,0.155
20,Phyllospadix,Control,6/16/19 2:01,9.18,0,0.155
20,Phyllospadix,Control,6/16/19 2:16,9.18,0,0.155
20,Phyllospadix,Control,6/16/19 2:31,9.31,0,0.155
20,Phyllospadix,Control,6/16/19 2:46,9.39,0,0.155
20,Phyllospadix,Control,6/16/19 3:01,9.44,0,0.155
20,Phyllospadix,Control,6/16/19 3:16,9.52,0,0.155
20,Phyllospadix,Control,6/16/19 3:31,9.61,0,0.155
20,Phyllospadix,Control,6/16/19 3:46,9.65,0,0.155
20,Phyllospadix,Control,6/16/19 4:01,9.65,0,0.155
20,Phyllospadix,Control,6/16/19 4:16,9.61,0,0.155
20,Phyllospadix,Control,6/16/19 4:31,9.61,0,0.155
20,Phyllospadix,Control,6/16/19 4:46,9.65,0,0.155
20,Phyllospadix,Control,6/16/19 5:01,9.65,0,0.155
20,Phyllospadix,Control,6/16/19 5:16,9.65,2,0.155
20,Phyllospadix,Control,6/16/19 5:31,9.74,9,0.155
20,Phyllospadix,Control,6/16/19 5:46,9.74,19,0.155
20,Phyllospadix,Control,6/16/19 6:01,9.74,39,0.155
20,Phyllospadix,Control,6/16/19 6:16,9.74,59,0.155
20,Phyllospadix,Control,6/16/19 6:31,9.78,786,0.155
20,Phyllospadix,Control,6/16/19 6:46,9.82,231,0.155
20,Phyllospadix,Control,6/16/19 7:01,9.91,308,0.155
20,Phyllospadix,Control,6/16/19 7:16,9.95,576,0.155
20,Phyllospadix,Control,6/16/19 7:31,10.04,505,0.155
20,Phyllospadix,Control,6/16/19 7:46,10.25,844,0.155
20,Phyllospadix,Control,6/16/19 8:01,10.42,"1,093",0.155
20,Phyllospadix,Control,6/16/19 8:16,10.64,"1,547",0.155
20,Phyllospadix,Control,6/16/19 8:31,10.85,"6,996",0.155
20,Phyllospadix,Control,6/16/19 8:46,11.07,"1,451",0.155
20,Phyllospadix,Control,6/16/19 9:01,11.32,"1,942",0.155
20,Phyllospadix,Control,6/16/19 9:16,11.62,"2,007",0.155
20,Phyllospadix,Control,6/16/19 9:31,11.84,"3,181",0.155
20,Phyllospadix,Control,6/16/19 9:46,12.27,"2,607",0.155
20,Phyllospadix,Control,6/16/19 10:01,10.85,913,0.155
20,Phyllospadix,Control,6/16/19 10:16,9.26,577,0.155
20,Phyllospadix,Control,6/16/19 10:31,9.18,"1,471",0.155
20,Phyllospadix,Control,6/16/19 10:46,9.09,"2,344",0.155
