PoolID,Foundation_spp,Removal_Control,Date.Time,Temp.C,Intensity.lux,LoggerDepth
4,Phyllospadix,Control,6/16/19 0:10,10.25,0,0.095
4,Phyllospadix,Control,6/16/19 0:25,10.21,0,0.095
4,Phyllospadix,Control,6/16/19 0:40,10.12,0,0.095
4,Phyllospadix,Control,6/16/19 0:55,9.99,0,0.095
4,Phyllospadix,Control,6/16/19 1:10,9.99,0,0.095
4,Phyllospadix,Control,6/16/19 1:25,9.82,0,0.095
4,Phyllospadix,Control,6/16/19 1:40,9.65,0,0.095
4,Phyllospadix,Control,6/16/19 1:55,9.44,0,0.095
4,Phyllospadix,Control,6/16/19 2:10,9.39,0,0.095
4,Phyllospadix,Control,6/16/19 2:25,9.39,0,0.095
4,Phyllospadix,Control,6/16/19 2:40,9.44,0,0.095
4,Phyllospadix,Control,6/16/19 2:55,9.48,0,0.095
4,Phyllospadix,Control,6/16/19 3:10,9.61,0,0.095
4,Phyllospadix,Control,6/16/19 3:25,9.65,0,0.095
4,Phyllospadix,Control,6/16/19 3:40,9.74,0,0.095
4,Phyllospadix,Control,6/16/19 3:55,9.74,0,0.095
4,Phyllospadix,Control,6/16/19 4:10,9.74,0,0.095
4,Phyllospadix,Control,6/16/19 4:25,9.74,0,0.095
4,Phyllospadix,Control,6/16/19 4:40,9.74,0,0.095
4,Phyllospadix,Control,6/16/19 4:55,9.78,0,0.095
4,Phyllospadix,Control,6/16/19 5:10,9.95,6,0.095
4,Phyllospadix,Control,6/16/19 5:25,9.86,41,0.095
4,Phyllospadix,Control,6/16/19 5:40,9.99,128,0.095
4,Phyllospadix,Control,6/16/19 5:55,10.08,111,0.095
4,Phyllospadix,Control,6/16/19 6:10,10.16,182,0.095
4,Phyllospadix,Control,6/16/19 6:25,10.25,299,0.095
4,Phyllospadix,Control,6/16/19 6:40,10.25,360,0.095
4,Phyllospadix,Control,6/16/19 6:55,10.29,465,0.095
4,Phyllospadix,Control,6/16/19 7:10,10.42,462,0.095
4,Phyllospadix,Control,6/16/19 7:25,10.59,821,0.095
4,Phyllospadix,Control,6/16/19 7:40,11.15,924,0.095
4,Phyllospadix,Control,6/16/19 7:55,12.1,935,0.095
4,Phyllospadix,Control,6/16/19 8:10,12.95,"1,139",0.095
4,Phyllospadix,Control,6/16/19 8:25,13.55,"1,384",0.095
4,Phyllospadix,Control,6/16/19 8:40,14.11,"2,391",0.095
4,Phyllospadix,Control,6/16/19 8:55,14.75,"3,397",0.095
4,Phyllospadix,Control,6/16/19 9:10,15.7,"10,660",0.095
4,Phyllospadix,Control,6/16/19 9:25,16.99,"12,324",0.095
4,Phyllospadix,Control,6/16/19 9:40,18.06,"12,022",0.095
4,Phyllospadix,Control,6/16/19 9:55,18.49,"11,761",0.095
4,Phyllospadix,Control,6/16/19 10:10,10.51,"2,485",0.095
4,Phyllospadix,Control,6/16/19 10:25,9.61,"6,431",0.095
4,Phyllospadix,Control,6/16/19 10:40,9.69,"2,693",0.095
4,Phyllospadix,Control,6/16/19 10:55,9.52,"2,629",0.095
4,Phyllospadix,Control,6/16/19 11:10,9.48,"6,346",0.095
4,Phyllospadix,Control,6/16/19 11:25,9.78,"9,608",0.095
4,Phyllospadix,Control,6/16/19 11:40,9.82,"2,760",0.095
4,Phyllospadix,Control,6/16/19 11:55,9.91,"1,264",0.095
4,Phyllospadix,Control,6/16/19 12:10,9.99,"7,772",0.095
4,Phyllospadix,Control,6/16/19 12:25,10.08,"4,306",0.095
4,Phyllospadix,Control,6/16/19 12:40,10.16,"3,398",0.095
4,Phyllospadix,Control,6/16/19 12:55,10.21,"22,989",0.095
4,Phyllospadix,Control,6/16/19 13:10,10.25,"10,757",0.095
4,Phyllospadix,Control,6/16/19 13:25,10.42,"28,180",0.095
4,Phyllospadix,Control,6/16/19 13:40,10.46,"5,044",0.095
4,Phyllospadix,Control,6/16/19 13:55,10.55,194,0.095
4,Phyllospadix,Control,6/16/19 14:10,10.59,"1,289",0.095
4,Phyllospadix,Control,6/16/19 14:25,10.55,"3,748",0.095
4,Phyllospadix,Control,6/16/19 14:40,10.46,"3,853",0.095
4,Phyllospadix,Control,6/16/19 14:55,10.77,"2,190",0.095
4,Phyllospadix,Control,6/16/19 15:10,10.68,"8,230",0.095
4,Phyllospadix,Control,6/16/19 15:25,10.94,"4,607",0.095
4,Phyllospadix,Control,6/16/19 15:40,11.11,"1,356",0.095
4,Phyllospadix,Control,6/16/19 15:55,11.24,475,0.095
4,Phyllospadix,Control,6/16/19 16:10,11.41,846,0.095
4,Phyllospadix,Control,6/16/19 16:25,11.58,"1,100",0.095
4,Phyllospadix,Control,6/16/19 16:40,11.84,877,0.095
4,Phyllospadix,Control,6/16/19 16:55,12.14,474,0.095
4,Phyllospadix,Control,6/16/19 17:10,12.22,360,0.095
4,Phyllospadix,Control,6/16/19 17:25,12.57,478,0.095
4,Phyllospadix,Control,6/16/19 17:40,12.82,398,0.095
4,Phyllospadix,Control,6/16/19 17:55,13.25,397,0.095
4,Phyllospadix,Control,6/16/19 18:10,13.47,173,0.095
4,Phyllospadix,Control,6/16/19 18:25,13.73,230,0.095
4,Phyllospadix,Control,6/16/19 18:40,13.9,255,0.095
4,Phyllospadix,Control,6/16/19 18:55,13.94,244,0.095
4,Phyllospadix,Control,6/16/19 19:10,13.94,158,0.095
4,Phyllospadix,Control,6/16/19 19:25,14.03,114,0.095
4,Phyllospadix,Control,6/16/19 19:40,12.91,86,0.095
4,Phyllospadix,Control,6/16/19 19:55,11.84,70,0.095
4,Phyllospadix,Control,6/16/19 20:10,11.28,64,0.095
4,Phyllospadix,Control,6/16/19 20:25,11.11,30,0.095
4,Phyllospadix,Control,6/16/19 20:40,11.02,103,0.095
4,Phyllospadix,Control,6/16/19 20:55,10.72,23,0.095
4,Phyllospadix,Control,6/16/19 21:10,10.34,5,0.095
4,Phyllospadix,Control,6/16/19 21:25,10.04,5,0.095
4,Phyllospadix,Control,6/16/19 21:40,10.12,0,0.095
4,Phyllospadix,Control,6/16/19 21:55,10.16,0,0.095
4,Phyllospadix,Control,6/16/19 22:10,10.29,0,0.095
4,Phyllospadix,Control,6/16/19 22:25,10.21,0,0.095
4,Phyllospadix,Control,6/16/19 22:40,10.38,0,0.095
4,Phyllospadix,Control,6/16/19 22:55,10.12,0,0.095
4,Phyllospadix,Control,6/16/19 23:10,10.38,0,0.095
4,Phyllospadix,Control,6/16/19 23:25,10.29,0,0.095
4,Phyllospadix,Control,6/16/19 23:40,10.34,0,0.095
4,Phyllospadix,Control,6/16/19 23:55,10.16,0,0.095
4,Phyllospadix,Control,6/17/19 0:10,10.16,0,0.095
4,Phyllospadix,Control,6/17/19 0:25,10.12,0,0.095
4,Phyllospadix,Control,6/17/19 0:40,10.08,0,0.095
4,Phyllospadix,Control,6/17/19 0:55,10.12,0,0.095
4,Phyllospadix,Control,6/17/19 1:10,9.99,0,0.095
4,Phyllospadix,Control,6/17/19 1:25,9.99,0,0.095
4,Phyllospadix,Control,6/17/19 1:40,9.86,0,0.095
4,Phyllospadix,Control,6/17/19 1:55,9.86,0,0.095
4,Phyllospadix,Control,6/17/19 2:10,9.61,0,0.095
4,Phyllospadix,Control,6/17/19 2:25,9.48,0,0.095
4,Phyllospadix,Control,6/17/19 2:40,9.52,0,0.095
4,Phyllospadix,Control,6/17/19 2:55,9.48,0,0.095
4,Phyllospadix,Control,6/17/19 3:10,9.48,0,0.095
4,Phyllospadix,Control,6/17/19 3:25,9.56,0,0.095
4,Phyllospadix,Control,6/17/19 3:40,9.61,0,0.095
4,Phyllospadix,Control,6/17/19 3:55,9.69,0,0.095
4,Phyllospadix,Control,6/17/19 4:10,9.69,0,0.095
4,Phyllospadix,Control,6/17/19 4:25,9.78,0,0.095
4,Phyllospadix,Control,6/17/19 4:40,9.82,0,0.095
4,Phyllospadix,Control,6/17/19 4:55,9.86,0,0.095
4,Phyllospadix,Control,6/17/19 5:10,9.91,1,0.095
4,Phyllospadix,Control,6/17/19 5:25,9.99,7,0.095
4,Phyllospadix,Control,6/17/19 5:40,10.08,21,0.095
4,Phyllospadix,Control,6/17/19 5:55,10.08,42,0.095
4,Phyllospadix,Control,6/17/19 6:10,10.16,66,0.095
4,Phyllospadix,Control,6/17/19 6:25,10.21,95,0.095
4,Phyllospadix,Control,6/17/19 6:40,10.29,166,0.095
4,Phyllospadix,Control,6/17/19 6:55,10.38,266,0.095
4,Phyllospadix,Control,6/17/19 7:10,10.42,310,0.095
4,Phyllospadix,Control,6/17/19 7:25,10.55,340,0.095
4,Phyllospadix,Control,6/17/19 7:40,10.64,421,0.095
4,Phyllospadix,Control,6/17/19 7:55,10.77,575,0.095
4,Phyllospadix,Control,6/17/19 8:10,10.85,647,0.095
4,Phyllospadix,Control,6/17/19 8:25,11.15,977,0.095
4,Phyllospadix,Control,6/17/19 8:40,11.45,"1,439",0.095
4,Phyllospadix,Control,6/17/19 8:55,11.88,"1,581",0.095
4,Phyllospadix,Control,6/17/19 9:10,12.31,"1,789",0.095
4,Phyllospadix,Control,6/17/19 9:25,12.65,"2,284",0.095
4,Phyllospadix,Control,6/17/19 9:40,13.34,"2,588",0.095
4,Phyllospadix,Control,6/17/19 9:55,13.85,"2,797",0.095
4,Phyllospadix,Control,6/17/19 10:10,14.41,"3,060",0.095
4,Phyllospadix,Control,6/17/19 10:25,14.97,"3,466",0.095
4,Phyllospadix,Control,6/17/19 10:40,15.48,"4,334",0.095
4,Phyllospadix,Control,6/17/19 10:55,11.54,"3,412",0.095
4,Phyllospadix,Control,6/17/19 11:10,9.65,"1,443",0.095
4,Phyllospadix,Control,6/17/19 11:25,9.99,"3,555",0.095
4,Phyllospadix,Control,6/17/19 11:40,9.91,"12,805",0.095
4,Phyllospadix,Control,6/17/19 11:55,9.78,"4,055",0.095
4,Phyllospadix,Control,6/17/19 12:10,9.69,"27,453",0.095
4,Phyllospadix,Control,6/17/19 12:25,9.74,"11,131",0.095
4,Phyllospadix,Control,6/17/19 12:40,9.91,"11,162",0.095
4,Phyllospadix,Control,6/17/19 12:55,9.95,"9,285",0.095
4,Phyllospadix,Control,6/17/19 13:10,10.16,"15,913",0.095
4,Phyllospadix,Control,6/17/19 13:25,10.21,"5,545",0.095
4,Phyllospadix,Control,6/17/19 13:40,10.34,"2,111",0.095
4,Phyllospadix,Control,6/17/19 13:55,10.42,"1,189",0.095
4,Phyllospadix,Control,6/17/19 14:10,10.46,"2,256",0.095
4,Phyllospadix,Control,6/17/19 14:25,10.46,"10,491",0.095
4,Phyllospadix,Control,6/17/19 14:40,10.55,"40,550",0.095
4,Phyllospadix,Control,6/17/19 14:55,10.64,"5,619",0.095
4,Phyllospadix,Control,6/17/19 15:10,10.72,"1,904",0.095
4,Phyllospadix,Control,6/17/19 15:25,10.81,"3,657",0.095
4,Phyllospadix,Control,6/17/19 15:40,11.15,"3,210",0.095
4,Phyllospadix,Control,6/17/19 15:55,11.15,"4,790",0.095
4,Phyllospadix,Control,6/17/19 16:10,11.37,"1,784",0.095
4,Phyllospadix,Control,6/17/19 16:25,11.54,501,0.095
4,Phyllospadix,Control,6/17/19 16:40,11.71,"3,882",0.095
4,Phyllospadix,Control,6/17/19 16:55,11.75,627,0.095
4,Phyllospadix,Control,6/17/19 17:10,11.79,447,0.095
4,Phyllospadix,Control,6/17/19 17:25,11.88,427,0.095
4,Phyllospadix,Control,6/17/19 17:40,12.05,331,0.095
4,Phyllospadix,Control,6/17/19 17:55,12.35,366,0.095
4,Phyllospadix,Control,6/17/19 18:10,12.44,220,0.095
4,Phyllospadix,Control,6/17/19 18:25,12.7,221,0.095
4,Phyllospadix,Control,6/17/19 18:40,12.87,181,0.095
4,Phyllospadix,Control,6/17/19 18:55,13,222,0.095
4,Phyllospadix,Control,6/17/19 19:10,13.08,215,0.095
4,Phyllospadix,Control,6/17/19 19:25,13.12,227,0.095
4,Phyllospadix,Control,6/17/19 19:40,13.17,135,0.095
4,Phyllospadix,Control,6/17/19 19:55,13.25,101,0.095
4,Phyllospadix,Control,6/17/19 20:10,12.82,45,0.095
4,Phyllospadix,Control,6/17/19 20:25,11.79,39,0.095
4,Phyllospadix,Control,6/17/19 20:40,11.28,33,0.095
4,Phyllospadix,Control,6/17/19 20:55,11.07,46,0.095
4,Phyllospadix,Control,6/17/19 21:10,11.11,4,0.095
4,Phyllospadix,Control,6/17/19 21:25,10.72,2,0.095
4,Phyllospadix,Control,6/17/19 21:40,10.81,0,0.095
4,Phyllospadix,Control,6/17/19 21:55,10.12,0,0.095
4,Phyllospadix,Control,6/17/19 22:10,10.12,0,0.095
4,Phyllospadix,Control,6/17/19 22:25,10.08,0,0.095
4,Phyllospadix,Control,6/17/19 22:40,10.12,0,0.095
4,Phyllospadix,Control,6/17/19 22:55,10.16,0,0.095
4,Phyllospadix,Control,6/17/19 23:10,10.25,0,0.095
4,Phyllospadix,Control,6/17/19 23:25,10.12,0,0.095
4,Phyllospadix,Control,6/17/19 23:40,10.04,0,0.095
4,Phyllospadix,Control,6/17/19 23:55,10.25,0,0.095
4,Phyllospadix,Control,6/18/19 0:10,10.21,0,0.095
4,Phyllospadix,Control,6/18/19 0:25,10.16,0,0.095
4,Phyllospadix,Control,6/18/19 0:40,10.12,0,0.095
4,Phyllospadix,Control,6/18/19 0:55,10.16,0,0.095
4,Phyllospadix,Control,6/18/19 1:10,10.04,0,0.095
4,Phyllospadix,Control,6/18/19 1:25,9.99,0,0.095
4,Phyllospadix,Control,6/18/19 1:40,9.78,0,0.095
4,Phyllospadix,Control,6/18/19 1:55,9.99,0,0.095
4,Phyllospadix,Control,6/18/19 2:10,9.95,0,0.095
4,Phyllospadix,Control,6/18/19 2:25,9.91,0,0.095
4,Phyllospadix,Control,6/18/19 2:40,9.82,0,0.095
4,Phyllospadix,Control,6/18/19 2:55,9.74,0,0.095
4,Phyllospadix,Control,6/18/19 3:10,9.65,0,0.095
