PoolID,Foundation_spp,Removal_Control,Date.Time,Temp.C,Intensity.lux,LoggerDepth
32,Mytilus,Removal,6/16/19 0:03,9.09,0,0.175
32,Mytilus,Removal,6/16/19 0:18,9.01,0,0.175
32,Mytilus,Removal,6/16/19 0:33,8.96,0,0.175
32,Mytilus,Removal,6/16/19 0:48,8.83,0,0.175
32,Mytilus,Removal,6/16/19 1:03,8.83,0,0.175
32,Mytilus,Removal,6/16/19 1:18,8.88,0,0.175
32,Mytilus,Removal,6/16/19 1:33,8.79,0,0.175
32,Mytilus,Removal,6/16/19 1:48,8.83,0,0.175
32,Mytilus,Removal,6/16/19 2:03,8.92,0,0.175
32,Mytilus,Removal,6/16/19 2:18,8.92,0,0.175
32,Mytilus,Removal,6/16/19 2:33,8.96,0,0.175
32,Mytilus,Removal,6/16/19 2:48,9.09,0,0.175
32,Mytilus,Removal,6/16/19 3:03,9.09,0,0.175
32,Mytilus,Removal,6/16/19 3:18,9.14,0,0.175
32,Mytilus,Removal,6/16/19 3:33,9.14,0,0.175
32,Mytilus,Removal,6/16/19 3:48,9.18,0,0.175
32,Mytilus,Removal,6/16/19 4:03,9.22,0,0.175
32,Mytilus,Removal,6/16/19 4:18,9.22,0,0.175
32,Mytilus,Removal,6/16/19 4:33,9.22,0,0.175
32,Mytilus,Removal,6/16/19 4:48,9.26,0,0.175
32,Mytilus,Removal,6/16/19 5:03,9.26,5,0.175
32,Mytilus,Removal,6/16/19 5:18,9.31,51,0.175
32,Mytilus,Removal,6/16/19 5:33,9.35,242,0.175
32,Mytilus,Removal,6/16/19 5:48,9.35,602,0.175
32,Mytilus,Removal,6/16/19 6:03,9.39,"1,094",0.175
32,Mytilus,Removal,6/16/19 6:18,9.44,"1,612",0.175
32,Mytilus,Removal,6/16/19 6:33,9.52,"2,586",0.175
32,Mytilus,Removal,6/16/19 6:48,9.56,"2,479",0.175
32,Mytilus,Removal,6/16/19 7:03,9.61,"3,393",0.175
32,Mytilus,Removal,6/16/19 7:18,9.65,"2,761",0.175
32,Mytilus,Removal,6/16/19 7:33,9.65,"2,664",0.175
32,Mytilus,Removal,6/16/19 7:48,9.69,"2,774",0.175
32,Mytilus,Removal,6/16/19 8:03,9.78,"2,940",0.175
32,Mytilus,Removal,6/16/19 8:18,9.82,"3,173",0.175
32,Mytilus,Removal,6/16/19 8:33,9.95,"3,346",0.175
32,Mytilus,Removal,6/16/19 8:48,10.08,"3,665",0.175
32,Mytilus,Removal,6/16/19 9:03,10.46,"4,727",0.175
32,Mytilus,Removal,6/16/19 9:18,11.41,"36,332",0.175
32,Mytilus,Removal,6/16/19 9:33,12.01,"44,012",0.175
32,Mytilus,Removal,6/16/19 9:48,12.35,"44,032",0.175
32,Mytilus,Removal,6/16/19 10:03,11.79,"41,595",0.175
32,Mytilus,Removal,6/16/19 10:18,10.16,"34,314",0.175
32,Mytilus,Removal,6/16/19 10:33,9.48,"49,644",0.175
32,Mytilus,Removal,6/16/19 10:48,9.09,"5,903",0.175
32,Mytilus,Removal,6/16/19 11:03,9.01,"3,378",0.175
32,Mytilus,Removal,6/16/19 11:18,9.09,"28,518",0.175
32,Mytilus,Removal,6/16/19 11:33,9.31,"27,423",0.175
32,Mytilus,Removal,6/16/19 11:48,9.44,"21,412",0.175
32,Mytilus,Removal,6/16/19 12:03,9.39,"11,950",0.175
32,Mytilus,Removal,6/16/19 12:18,9.56,"7,790",0.175
32,Mytilus,Removal,6/16/19 12:33,9.74,539,0.175
32,Mytilus,Removal,6/16/19 12:48,9.69,"2,810",0.175
32,Mytilus,Removal,6/16/19 13:03,9.69,"16,420",0.175
32,Mytilus,Removal,6/16/19 13:18,9.99,"6,968",0.175
32,Mytilus,Removal,6/16/19 13:33,9.86,"6,026",0.175
32,Mytilus,Removal,6/16/19 13:48,9.91,"14,316",0.175
32,Mytilus,Removal,6/16/19 14:03,10.04,"26,337",0.175
32,Mytilus,Removal,6/16/19 14:18,9.86,"3,721",0.175
32,Mytilus,Removal,6/16/19 14:33,9.82,"6,700",0.175
32,Mytilus,Removal,6/16/19 14:48,10.08,"22,446",0.175
32,Mytilus,Removal,6/16/19 15:03,10.12,"7,452",0.175
32,Mytilus,Removal,6/16/19 15:18,10.38,"24,003",0.175
32,Mytilus,Removal,6/16/19 15:33,10.81,"25,313",0.175
32,Mytilus,Removal,6/16/19 15:48,10.64,"28,498",0.175
32,Mytilus,Removal,6/16/19 16:03,11.45,"22,108",0.175
32,Mytilus,Removal,6/16/19 16:18,11.62,"31,171",0.175
32,Mytilus,Removal,6/16/19 16:33,11.84,"26,040",0.175
32,Mytilus,Removal,6/16/19 16:48,11.92,"24,074",0.175
32,Mytilus,Removal,6/16/19 17:03,11.97,"19,968",0.175
32,Mytilus,Removal,6/16/19 17:18,12.14,"23,665",0.175
32,Mytilus,Removal,6/16/19 17:33,12.48,"26,491",0.175
32,Mytilus,Removal,6/16/19 17:48,12.82,"33,915",0.175
32,Mytilus,Removal,6/16/19 18:03,12.82,"16,353",0.175
32,Mytilus,Removal,6/16/19 18:18,12.48,"8,046",0.175
32,Mytilus,Removal,6/16/19 18:33,12.74,"13,916",0.175
32,Mytilus,Removal,6/16/19 18:48,12.61,"7,068",0.175
32,Mytilus,Removal,6/16/19 19:03,12.57,"7,434",0.175
32,Mytilus,Removal,6/16/19 19:18,12.48,"6,116",0.175
32,Mytilus,Removal,6/16/19 19:33,12.52,"5,990",0.175
32,Mytilus,Removal,6/16/19 19:48,12.05,"3,739",0.175
32,Mytilus,Removal,6/16/19 20:03,11.37,"2,100",0.175
32,Mytilus,Removal,6/16/19 20:18,10.38,"1,633",0.175
32,Mytilus,Removal,6/16/19 20:33,10.12,445,0.175
32,Mytilus,Removal,6/16/19 20:48,9.91,469,0.175
32,Mytilus,Removal,6/16/19 21:03,9.69,118,0.175
32,Mytilus,Removal,6/16/19 21:18,9.35,23,0.175
32,Mytilus,Removal,6/16/19 21:33,9.18,1,0.175
32,Mytilus,Removal,6/16/19 21:48,9.05,0,0.175
32,Mytilus,Removal,6/16/19 22:03,9.01,0,0.175
32,Mytilus,Removal,6/16/19 22:18,8.92,0,0.175
32,Mytilus,Removal,6/16/19 22:33,8.96,0,0.175
32,Mytilus,Removal,6/16/19 22:48,8.92,0,0.175
32,Mytilus,Removal,6/16/19 23:03,9.01,0,0.175
32,Mytilus,Removal,6/16/19 23:18,9.05,0,0.175
32,Mytilus,Removal,6/16/19 23:33,9.05,0,0.175
32,Mytilus,Removal,6/16/19 23:48,8.96,0,0.175
32,Mytilus,Removal,6/17/19 0:03,8.88,0,0.175
32,Mytilus,Removal,6/17/19 0:18,8.83,0,0.175
32,Mytilus,Removal,6/17/19 0:33,8.92,0,0.175
32,Mytilus,Removal,6/17/19 0:48,8.79,0,0.175
32,Mytilus,Removal,6/17/19 1:03,8.88,0,0.175
32,Mytilus,Removal,6/17/19 1:18,8.75,0,0.175
32,Mytilus,Removal,6/17/19 1:33,8.66,0,0.175
32,Mytilus,Removal,6/17/19 1:48,8.71,0,0.175
32,Mytilus,Removal,6/17/19 2:03,8.75,0,0.175
32,Mytilus,Removal,6/17/19 2:18,8.71,0,0.175
32,Mytilus,Removal,6/17/19 2:33,8.75,0,0.175
32,Mytilus,Removal,6/17/19 2:48,8.79,0,0.175
32,Mytilus,Removal,6/17/19 3:03,8.88,0,0.175
32,Mytilus,Removal,6/17/19 3:18,9.01,0,0.175
32,Mytilus,Removal,6/17/19 3:33,9.09,0,0.175
32,Mytilus,Removal,6/17/19 3:48,9.14,0,0.175
32,Mytilus,Removal,6/17/19 4:03,9.14,0,0.175
32,Mytilus,Removal,6/17/19 4:18,9.14,0,0.175
32,Mytilus,Removal,6/17/19 4:33,9.18,0,0.175
32,Mytilus,Removal,6/17/19 4:48,9.22,0,0.175
32,Mytilus,Removal,6/17/19 5:03,9.22,4,0.175
32,Mytilus,Removal,6/17/19 5:18,9.31,45,0.175
32,Mytilus,Removal,6/17/19 5:33,9.31,200,0.175
