PoolID,Foundation_spp,Removal_Control,Date.Time,Temp.C,Intensity.lux,LoggerDepth
19,Mytilus,Control,6/16/19 0:07,10.21,0,0.205
19,Mytilus,Control,6/16/19 0:22,10.08,0,0.205
19,Mytilus,Control,6/16/19 0:37,10.12,0,0.205
19,Mytilus,Control,6/16/19 0:52,10.08,0,0.205
19,Mytilus,Control,6/16/19 1:07,9.99,0,0.205
19,Mytilus,Control,6/16/19 1:22,9.91,0,0.205
19,Mytilus,Control,6/16/19 1:37,9.82,0,0.205
19,Mytilus,Control,6/16/19 1:52,9.65,0,0.205
19,Mytilus,Control,6/16/19 2:07,9.56,0,0.205
19,Mytilus,Control,6/16/19 2:22,9.52,0,0.205
19,Mytilus,Control,6/16/19 2:37,9.48,0,0.205
19,Mytilus,Control,6/16/19 2:52,9.48,0,0.205
19,Mytilus,Control,6/16/19 3:07,9.56,0,0.205
19,Mytilus,Control,6/16/19 3:22,9.52,0,0.205
19,Mytilus,Control,6/16/19 3:37,9.61,0,0.205
19,Mytilus,Control,6/16/19 3:52,9.61,0,0.205
19,Mytilus,Control,6/16/19 4:07,9.61,0,0.205
19,Mytilus,Control,6/16/19 4:22,9.56,0,0.205
19,Mytilus,Control,6/16/19 4:37,9.61,0,0.205
19,Mytilus,Control,6/16/19 4:52,9.61,0,0.205
19,Mytilus,Control,6/16/19 5:07,9.61,7,0.205
19,Mytilus,Control,6/16/19 5:22,9.65,55,0.205
19,Mytilus,Control,6/16/19 5:37,9.65,207,0.205
19,Mytilus,Control,6/16/19 5:52,9.69,445,0.205
19,Mytilus,Control,6/16/19 6:07,9.74,733,0.205
19,Mytilus,Control,6/16/19 6:22,9.78,"1,031",0.205
19,Mytilus,Control,6/16/19 6:37,9.82,"1,268",0.205
19,Mytilus,Control,6/16/19 6:52,9.86,"1,297",0.205
19,Mytilus,Control,6/16/19 7:07,9.86,"1,688",0.205
19,Mytilus,Control,6/16/19 7:22,9.95,"1,364",0.205
19,Mytilus,Control,6/16/19 7:37,10.04,"1,607",0.205
19,Mytilus,Control,6/16/19 7:52,10.12,"1,738",0.205
19,Mytilus,Control,6/16/19 8:07,10.29,"1,895",0.205
19,Mytilus,Control,6/16/19 8:22,10.46,"2,068",0.205
19,Mytilus,Control,6/16/19 8:37,10.68,"2,305",0.205
19,Mytilus,Control,6/16/19 8:52,10.89,"2,813",0.205
19,Mytilus,Control,6/16/19 9:07,11.19,"5,201",0.205
19,Mytilus,Control,6/16/19 9:22,11.62,"15,109",0.205
19,Mytilus,Control,6/16/19 9:37,12.1,"27,648",0.205
19,Mytilus,Control,6/16/19 9:52,12.7,"22,497",0.205
19,Mytilus,Control,6/16/19 10:07,10.98,"11,566",0.205
19,Mytilus,Control,6/16/19 10:22,9.18,"11,387",0.205
19,Mytilus,Control,6/16/19 10:37,9.14,"9,344",0.205
19,Mytilus,Control,6/16/19 10:52,9.39,"5,599",0.205
19,Mytilus,Control,6/16/19 11:07,9.56,"8,294",0.205
19,Mytilus,Control,6/16/19 11:22,9.65,"9,933",0.205
19,Mytilus,Control,6/16/19 11:37,9.78,"14,976",0.205
19,Mytilus,Control,6/16/19 11:52,9.86,"11,827",0.205
