PoolID,Foundation_spp,Removal_Control,Date.Time,Temp.C,Intensity.lux,LoggerDepth
22,Phyllospadix,Removal,6/16/19 0:09,9.82,0,0.075
22,Phyllospadix,Removal,6/16/19 0:24,9.69,0,0.075
22,Phyllospadix,Removal,6/16/19 0:39,9.69,0,0.075
22,Phyllospadix,Removal,6/16/19 0:54,9.56,0,0.075
22,Phyllospadix,Removal,6/16/19 1:09,9.44,0,0.075
22,Phyllospadix,Removal,6/16/19 1:24,9.26,0,0.075
22,Phyllospadix,Removal,6/16/19 1:39,9.22,0,0.075
22,Phyllospadix,Removal,6/16/19 1:54,9.14,0,0.075
22,Phyllospadix,Removal,6/16/19 2:09,9.14,0,0.075
22,Phyllospadix,Removal,6/16/19 2:24,9.14,0,0.075
22,Phyllospadix,Removal,6/16/19 2:39,9.26,0,0.075
22,Phyllospadix,Removal,6/16/19 2:54,9.65,0,0.075
22,Phyllospadix,Removal,6/16/19 3:09,9.65,0,0.075
22,Phyllospadix,Removal,6/16/19 3:24,9.69,0,0.075
22,Phyllospadix,Removal,6/16/19 3:39,9.74,0,0.075
22,Phyllospadix,Removal,6/16/19 3:54,9.74,0,0.075
22,Phyllospadix,Removal,6/16/19 4:09,9.74,0,0.075
22,Phyllospadix,Removal,6/16/19 4:24,9.65,0,0.075
22,Phyllospadix,Removal,6/16/19 4:39,9.65,0,0.075
22,Phyllospadix,Removal,6/16/19 4:54,9.69,0,0.075
22,Phyllospadix,Removal,6/16/19 5:09,9.74,1,0.075
22,Phyllospadix,Removal,6/16/19 5:24,9.78,12,0.075
22,Phyllospadix,Removal,6/16/19 5:39,9.74,34,0.075
22,Phyllospadix,Removal,6/16/19 5:54,9.82,72,0.075
22,Phyllospadix,Removal,6/16/19 6:09,9.86,119,0.075
22,Phyllospadix,Removal,6/16/19 6:24,9.91,174,0.075
22,Phyllospadix,Removal,6/16/19 6:39,9.99,236,0.075
22,Phyllospadix,Removal,6/16/19 6:54,9.99,296,0.075
22,Phyllospadix,Removal,6/16/19 7:09,10.12,415,0.075
22,Phyllospadix,Removal,6/16/19 7:24,10.25,952,0.075
22,Phyllospadix,Removal,6/16/19 7:39,10.59,"1,608",0.075
22,Phyllospadix,Removal,6/16/19 7:54,10.85,"1,968",0.075
22,Phyllospadix,Removal,6/16/19 8:09,11.15,"1,691",0.075
22,Phyllospadix,Removal,6/16/19 8:24,11.45,"1,994",0.075
22,Phyllospadix,Removal,6/16/19 8:39,11.79,"1,844",0.075
22,Phyllospadix,Removal,6/16/19 8:54,12.27,"1,865",0.075
22,Phyllospadix,Removal,6/16/19 9:09,12.74,"2,203",0.075
22,Phyllospadix,Removal,6/16/19 9:24,13.08,"2,470",0.075
22,Phyllospadix,Removal,6/16/19 9:39,13.51,"2,159",0.075
22,Phyllospadix,Removal,6/16/19 9:54,13.94,"2,394",0.075
22,Phyllospadix,Removal,6/16/19 10:09,14.41,"2,842",0.075
22,Phyllospadix,Removal,6/16/19 10:24,11.28,"7,885",0.075
22,Phyllospadix,Removal,6/16/19 10:39,9.91,"16,876",0.075
22,Phyllospadix,Removal,6/16/19 10:54,9.61,"15,165",0.075
22,Phyllospadix,Removal,6/16/19 11:09,9.74,"19,210",0.075
22,Phyllospadix,Removal,6/16/19 11:24,9.86,"37,089",0.075
22,Phyllospadix,Removal,6/16/19 11:39,9.91,"17,413",0.075
22,Phyllospadix,Removal,6/16/19 11:54,10.08,"11,218",0.075
22,Phyllospadix,Removal,6/16/19 12:09,10.25,"18,673",0.075
22,Phyllospadix,Removal,6/16/19 12:24,10.25,"35,287",0.075
22,Phyllospadix,Removal,6/16/19 12:39,10.25,"3,037",0.075
22,Phyllospadix,Removal,6/16/19 12:54,10.21,"45,486",0.075
22,Phyllospadix,Removal,6/16/19 13:09,10.29,"15,923",0.075
22,Phyllospadix,Removal,6/16/19 13:24,10.42,"19,241",0.075
22,Phyllospadix,Removal,6/16/19 13:39,10.46,"29,635",0.075
22,Phyllospadix,Removal,6/16/19 13:54,10.59,"46,305",0.075
22,Phyllospadix,Removal,6/16/19 14:09,10.51,"2,243",0.075
22,Phyllospadix,Removal,6/16/19 14:24,10.42,"15,242",0.075
22,Phyllospadix,Removal,6/16/19 14:39,10.46,"12,861",0.075
22,Phyllospadix,Removal,6/16/19 14:54,10.64,"26,245",0.075
22,Phyllospadix,Removal,6/16/19 15:09,10.68,"5,535",0.075
22,Phyllospadix,Removal,6/16/19 15:24,10.85,"3,256",0.075
22,Phyllospadix,Removal,6/16/19 15:39,11.15,"3,869",0.075
22,Phyllospadix,Removal,6/16/19 15:54,11.92,"7,475",0.075
22,Phyllospadix,Removal,6/16/19 16:09,12.82,"7,204",0.075
22,Phyllospadix,Removal,6/16/19 16:24,13.55,"5,125",0.075
22,Phyllospadix,Removal,6/16/19 16:39,13.64,"6,405",0.075
22,Phyllospadix,Removal,6/16/19 16:54,13.68,"4,813",0.075
22,Phyllospadix,Removal,6/16/19 17:09,13.77,"3,653",0.075
22,Phyllospadix,Removal,6/16/19 17:24,13.98,"4,465",0.075
22,Phyllospadix,Removal,6/16/19 17:39,14.28,"4,179",0.075
22,Phyllospadix,Removal,6/16/19 17:54,14.28,"2,724",0.075
22,Phyllospadix,Removal,6/16/19 18:09,14.28,"1,837",0.075
22,Phyllospadix,Removal,6/16/19 18:24,14.33,"2,114",0.075
22,Phyllospadix,Removal,6/16/19 18:39,14.37,"2,648",0.075
22,Phyllospadix,Removal,6/16/19 18:54,14.24,"2,198",0.075
22,Phyllospadix,Removal,6/16/19 19:09,14.15,"1,622",0.075
22,Phyllospadix,Removal,6/16/19 19:24,14.03,"1,442",0.075
22,Phyllospadix,Removal,6/16/19 19:39,13.98,925,0.075
22,Phyllospadix,Removal,6/16/19 19:54,13.9,596,0.075
22,Phyllospadix,Removal,6/16/19 20:09,12.7,566,0.075
22,Phyllospadix,Removal,6/16/19 20:24,10.77,156,0.075
22,Phyllospadix,Removal,6/16/19 20:39,10.42,117,0.075
22,Phyllospadix,Removal,6/16/19 20:54,10.12,117,0.075
22,Phyllospadix,Removal,6/16/19 21:09,9.78,5,0.075
22,Phyllospadix,Removal,6/16/19 21:24,9.65,3,0.075
22,Phyllospadix,Removal,6/16/19 21:39,9.56,0,0.075
22,Phyllospadix,Removal,6/16/19 21:54,9.61,0,0.075
22,Phyllospadix,Removal,6/16/19 22:09,9.61,0,0.075
22,Phyllospadix,Removal,6/16/19 22:24,9.61,0,0.075
22,Phyllospadix,Removal,6/16/19 22:39,9.69,0,0.075
22,Phyllospadix,Removal,6/16/19 22:54,9.74,0,0.075
22,Phyllospadix,Removal,6/16/19 23:09,9.69,0,0.075
22,Phyllospadix,Removal,6/16/19 23:24,9.86,0,0.075
22,Phyllospadix,Removal,6/16/19 23:39,9.91,0,0.075
22,Phyllospadix,Removal,6/16/19 23:54,9.86,0,0.075
22,Phyllospadix,Removal,6/17/19 0:09,9.74,0,0.075
22,Phyllospadix,Removal,6/17/19 0:24,9.78,0,0.075
22,Phyllospadix,Removal,6/17/19 0:39,9.82,0,0.075
22,Phyllospadix,Removal,6/17/19 0:54,9.74,0,0.075
22,Phyllospadix,Removal,6/17/19 1:09,9.65,0,0.075
22,Phyllospadix,Removal,6/17/19 1:24,9.44,0,0.075
22,Phyllospadix,Removal,6/17/19 1:39,9.39,0,0.075
22,Phyllospadix,Removal,6/17/19 1:54,9.35,0,0.075
22,Phyllospadix,Removal,6/17/19 2:09,9.22,0,0.075
22,Phyllospadix,Removal,6/17/19 2:24,9.18,0,0.075
22,Phyllospadix,Removal,6/17/19 2:39,9.14,0,0.075
22,Phyllospadix,Removal,6/17/19 2:54,9.18,0,0.075
22,Phyllospadix,Removal,6/17/19 3:09,9.35,0,0.075
22,Phyllospadix,Removal,6/17/19 3:24,9.48,0,0.075
22,Phyllospadix,Removal,6/17/19 3:39,9.56,0,0.075
22,Phyllospadix,Removal,6/17/19 3:54,9.65,0,0.075
22,Phyllospadix,Removal,6/17/19 4:09,9.65,0,0.075
22,Phyllospadix,Removal,6/17/19 4:24,9.69,0,0.075
22,Phyllospadix,Removal,6/17/19 4:39,9.78,0,0.075
22,Phyllospadix,Removal,6/17/19 4:54,9.86,0,0.075
22,Phyllospadix,Removal,6/17/19 5:09,9.91,0,0.075
22,Phyllospadix,Removal,6/17/19 5:24,9.95,5,0.075
22,Phyllospadix,Removal,6/17/19 5:39,10.29,116,0.075
22,Phyllospadix,Removal,6/17/19 5:54,10.89,878,0.075
22,Phyllospadix,Removal,6/17/19 6:09,11.15,603,0.075
22,Phyllospadix,Removal,6/17/19 6:24,11.07,"2,022",0.075
22,Phyllospadix,Removal,6/17/19 6:39,11.28,"3,338",0.075
22,Phyllospadix,Removal,6/17/19 6:54,11.58,"4,582",0.075
22,Phyllospadix,Removal,6/17/19 7:09,11.79,"5,299",0.075
22,Phyllospadix,Removal,6/17/19 7:24,12.14,"6,502",0.075
22,Phyllospadix,Removal,6/17/19 7:39,12.31,"8,059",0.075
22,Phyllospadix,Removal,6/17/19 7:54,12.7,"9,160",0.075
22,Phyllospadix,Removal,6/17/19 8:09,13.55,"23,194",0.075
22,Phyllospadix,Removal,6/17/19 8:24,14.71,"29,225",0.075
22,Phyllospadix,Removal,6/17/19 8:39,16.39,"21,996",0.075
22,Phyllospadix,Removal,6/17/19 8:54,17.54,"22,907",0.075
22,Phyllospadix,Removal,6/17/19 9:09,16.73,"3,041",0.075
22,Phyllospadix,Removal,6/17/19 9:24,18.02,"3,578",0.075
22,Phyllospadix,Removal,6/17/19 9:39,18.79,"3,831",0.075
22,Phyllospadix,Removal,6/17/19 9:54,19.47,"3,971",0.075
22,Phyllospadix,Removal,6/17/19 10:09,20.03,"4,060",0.075
22,Phyllospadix,Removal,6/17/19 10:24,20.63,"4,224",0.075
22,Phyllospadix,Removal,6/17/19 10:39,20.98,"4,325",0.075
22,Phyllospadix,Removal,6/17/19 10:54,21.32,"4,266",0.075
22,Phyllospadix,Removal,6/17/19 11:09,11.97,"23,695",0.075
22,Phyllospadix,Removal,6/17/19 11:24,10.38,"7,836",0.075
22,Phyllospadix,Removal,6/17/19 11:39,9.86,"5,230",0.075
22,Phyllospadix,Removal,6/17/19 11:54,9.69,"19,538",0.075
22,Phyllospadix,Removal,6/17/19 12:09,9.56,"6,723",0.075
22,Phyllospadix,Removal,6/17/19 12:24,9.74,"41,943",0.075
22,Phyllospadix,Removal,6/17/19 12:39,9.74,994,0.075
22,Phyllospadix,Removal,6/17/19 12:54,9.91,"16,932",0.075
22,Phyllospadix,Removal,6/17/19 13:09,9.99,"14,213",0.075
22,Phyllospadix,Removal,6/17/19 13:24,10.08,"18,038",0.075
22,Phyllospadix,Removal,6/17/19 13:39,10.29,"20,398",0.075
22,Phyllospadix,Removal,6/17/19 13:54,10.38,"36,680",0.075
22,Phyllospadix,Removal,6/17/19 14:09,10.46,"8,860",0.075
22,Phyllospadix,Removal,6/17/19 14:24,10.34,"5,908",0.075
22,Phyllospadix,Removal,6/17/19 14:39,10.42,"6,208",0.075
22,Phyllospadix,Removal,6/17/19 14:54,10.68,"1,467",0.075
22,Phyllospadix,Removal,6/17/19 15:09,10.72,"15,037",0.075
22,Phyllospadix,Removal,6/17/19 15:24,10.64,"10,383",0.075
22,Phyllospadix,Removal,6/17/19 15:39,10.98,"17,044",0.075
22,Phyllospadix,Removal,6/17/19 15:54,11.02,"9,925",0.075
22,Phyllospadix,Removal,6/17/19 16:09,11.24,"3,169",0.075
22,Phyllospadix,Removal,6/17/19 16:24,11.41,"8,428",0.075
22,Phyllospadix,Removal,6/17/19 16:39,11.71,"7,816",0.075
22,Phyllospadix,Removal,6/17/19 16:54,12.48,"19,098",0.075
22,Phyllospadix,Removal,6/17/19 17:09,13.34,"12,749",0.075
22,Phyllospadix,Removal,6/17/19 17:24,13.73,"5,509",0.075
22,Phyllospadix,Removal,6/17/19 17:39,13.81,"5,094",0.075
22,Phyllospadix,Removal,6/17/19 17:54,14.03,"5,251",0.075
22,Phyllospadix,Removal,6/17/19 18:09,14.2,"4,099",0.075
22,Phyllospadix,Removal,6/17/19 18:24,14.24,"3,261",0.075
22,Phyllospadix,Removal,6/17/19 18:39,14.2,"2,584",0.075
22,Phyllospadix,Removal,6/17/19 18:54,14.2,"2,984",0.075
22,Phyllospadix,Removal,6/17/19 19:09,14.15,"2,733",0.075
22,Phyllospadix,Removal,6/17/19 19:24,14.03,"2,632",0.075
22,Phyllospadix,Removal,6/17/19 19:39,13.85,"1,691",0.075
22,Phyllospadix,Removal,6/17/19 19:54,13.77,"1,260",0.075
22,Phyllospadix,Removal,6/17/19 20:09,13.6,795,0.075
22,Phyllospadix,Removal,6/17/19 20:24,13.51,639,0.075
22,Phyllospadix,Removal,6/17/19 20:39,13.08,289,0.075
22,Phyllospadix,Removal,6/17/19 20:54,11.58,146,0.075
22,Phyllospadix,Removal,6/17/19 21:09,10.51,63,0.075
22,Phyllospadix,Removal,6/17/19 21:24,10.25,10,0.075
22,Phyllospadix,Removal,6/17/19 21:39,10.04,0,0.075
22,Phyllospadix,Removal,6/17/19 21:54,9.91,0,0.075
22,Phyllospadix,Removal,6/17/19 22:09,9.61,0,0.075
22,Phyllospadix,Removal,6/17/19 22:24,9.65,0,0.075
22,Phyllospadix,Removal,6/17/19 22:39,9.65,0,0.075
22,Phyllospadix,Removal,6/17/19 22:54,9.65,0,0.075
22,Phyllospadix,Removal,6/17/19 23:09,9.61,0,0.075
22,Phyllospadix,Removal,6/17/19 23:24,9.61,0,0.075
22,Phyllospadix,Removal,6/17/19 23:39,9.74,0,0.075
22,Phyllospadix,Removal,6/17/19 23:54,9.61,0,0.075
22,Phyllospadix,Removal,6/18/19 0:09,9.65,0,0.075
22,Phyllospadix,Removal,6/18/19 0:24,9.78,0,0.075
22,Phyllospadix,Removal,6/18/19 0:39,9.74,0,0.075
22,Phyllospadix,Removal,6/18/19 0:54,9.69,0,0.075
22,Phyllospadix,Removal,6/18/19 1:09,9.52,0,0.075
22,Phyllospadix,Removal,6/18/19 1:24,9.44,0,0.075
22,Phyllospadix,Removal,6/18/19 1:39,9.22,0,0.075
22,Phyllospadix,Removal,6/18/19 1:54,9.35,0,0.075
22,Phyllospadix,Removal,6/18/19 2:09,9.44,0,0.075
22,Phyllospadix,Removal,6/18/19 2:24,9.44,0,0.075
22,Phyllospadix,Removal,6/18/19 2:39,9.52,0,0.075
22,Phyllospadix,Removal,6/18/19 2:54,9.48,0,0.075
22,Phyllospadix,Removal,6/18/19 3:09,9.26,0,0.075
22,Phyllospadix,Removal,6/18/19 3:24,9.18,0,0.075
22,Phyllospadix,Removal,6/18/19 3:39,9.22,0,0.075
22,Phyllospadix,Removal,6/18/19 3:54,9.39,0,0.075
22,Phyllospadix,Removal,6/18/19 4:09,9.65,0,0.075
22,Phyllospadix,Removal,6/18/19 4:24,9.95,0,0.075
22,Phyllospadix,Removal,6/18/19 4:39,9.91,0,0.075
22,Phyllospadix,Removal,6/18/19 4:54,9.91,1,0.075
22,Phyllospadix,Removal,6/18/19 5:09,9.86,14,0.075
22,Phyllospadix,Removal,6/18/19 5:24,9.95,109,0.075
22,Phyllospadix,Removal,6/18/19 5:39,10.04,418,0.075
22,Phyllospadix,Removal,6/18/19 5:54,10.08,816,0.075
22,Phyllospadix,Removal,6/18/19 6:09,10.16,"1,152",0.075
22,Phyllospadix,Removal,6/18/19 6:24,10.25,"1,640",0.075
22,Phyllospadix,Removal,6/18/19 6:39,10.34,"1,903",0.075
22,Phyllospadix,Removal,6/18/19 6:54,10.42,"2,288",0.075
22,Phyllospadix,Removal,6/18/19 7:09,10.46,"2,252",0.075
22,Phyllospadix,Removal,6/18/19 7:24,11.37,"8,525",0.075
22,Phyllospadix,Removal,6/18/19 7:39,11.79,"13,041",0.075
22,Phyllospadix,Removal,6/18/19 7:54,11.45,"4,795",0.075
22,Phyllospadix,Removal,6/18/19 8:09,11.71,"5,796",0.075
22,Phyllospadix,Removal,6/18/19 8:24,13.55,"28,047",0.075
22,Phyllospadix,Removal,6/18/19 8:39,13.85,"18,621",0.075
22,Phyllospadix,Removal,6/18/19 8:54,14.63,"26,051",0.075
22,Phyllospadix,Removal,6/18/19 9:09,15.96,"28,877",0.075
22,Phyllospadix,Removal,6/18/19 9:24,16.6,"35,144",0.075
22,Phyllospadix,Removal,6/18/19 9:39,17.33,"41,718",0.075
22,Phyllospadix,Removal,6/18/19 9:54,17.93,"38,738",0.075
22,Phyllospadix,Removal,6/18/19 10:09,18.87,"29,921",0.075
22,Phyllospadix,Removal,6/18/19 10:24,20.07,"37,069",0.075
22,Phyllospadix,Removal,6/18/19 10:39,20.37,"30,945",0.075
22,Phyllospadix,Removal,6/18/19 10:54,21.15,"41,851",0.075
22,Phyllospadix,Removal,6/18/19 11:09,21.45,"47,084",0.075
22,Phyllospadix,Removal,6/18/19 11:24,21.88,"43,377",0.075
22,Phyllospadix,Removal,6/18/19 11:39,22.18,"31,242",0.075
22,Phyllospadix,Removal,6/18/19 11:54,16.73,"5,553",0.075
22,Phyllospadix,Removal,6/18/19 12:09,11.88,"5,224",0.075
22,Phyllospadix,Removal,6/18/19 12:24,10.46,"19,174",0.075
22,Phyllospadix,Removal,6/18/19 12:39,10.38,"7,931",0.075
22,Phyllospadix,Removal,6/18/19 12:54,10.29,"3,534",0.075
22,Phyllospadix,Removal,6/18/19 13:09,10.42,"21,729",0.075
22,Phyllospadix,Removal,6/18/19 13:24,10.46,"24,863",0.075
22,Phyllospadix,Removal,6/18/19 13:39,10.46,"52,285",0.075
22,Phyllospadix,Removal,6/18/19 13:54,10.77,"5,606",0.075
22,Phyllospadix,Removal,6/18/19 14:09,10.77,"36,772",0.075
22,Phyllospadix,Removal,6/18/19 14:24,10.85,"61,051",0.075
22,Phyllospadix,Removal,6/18/19 14:39,10.98,"5,437",0.075
22,Phyllospadix,Removal,6/18/19 14:54,11.11,648,0.075
22,Phyllospadix,Removal,6/18/19 15:09,11.07,"42,394",0.075
22,Phyllospadix,Removal,6/18/19 15:24,11.07,"10,394",0.075
22,Phyllospadix,Removal,6/18/19 15:39,10.94,"47,739",0.075
22,Phyllospadix,Removal,6/18/19 15:54,11.02,"2,018",0.075
22,Phyllospadix,Removal,6/18/19 16:09,11.11,"10,056",0.075
22,Phyllospadix,Removal,6/18/19 16:24,11.11,"13,363",0.075
22,Phyllospadix,Removal,6/18/19 16:39,11.15,"3,284",0.075
22,Phyllospadix,Removal,6/18/19 16:54,11.28,"38,400",0.075
22,Phyllospadix,Removal,6/18/19 17:09,11.58,"15,621",0.075
22,Phyllospadix,Removal,6/18/19 17:24,12.01,"3,546",0.075
22,Phyllospadix,Removal,6/18/19 17:39,12.74,"2,892",0.075
22,Phyllospadix,Removal,6/18/19 17:54,13.43,"1,857",0.075
22,Phyllospadix,Removal,6/18/19 18:09,13.6,"1,347",0.075
22,Phyllospadix,Removal,6/18/19 18:24,13.77,"1,196",0.075
22,Phyllospadix,Removal,6/18/19 18:39,13.81,"1,074",0.075
22,Phyllospadix,Removal,6/18/19 18:54,13.94,803,0.075
22,Phyllospadix,Removal,6/18/19 19:09,13.85,732,0.075
22,Phyllospadix,Removal,6/18/19 19:24,13.85,646,0.075
22,Phyllospadix,Removal,6/18/19 19:39,13.81,480,0.075
22,Phyllospadix,Removal,6/18/19 19:54,13.64,500,0.075
22,Phyllospadix,Removal,6/18/19 20:09,13.38,314,0.075
22,Phyllospadix,Removal,6/18/19 20:24,13.08,211,0.075
22,Phyllospadix,Removal,6/18/19 20:39,12.78,129,0.075
22,Phyllospadix,Removal,6/18/19 20:54,12.61,60,0.075
22,Phyllospadix,Removal,6/18/19 21:09,12.48,22,0.075
22,Phyllospadix,Removal,6/18/19 21:24,11.54,7,0.075
22,Phyllospadix,Removal,6/18/19 21:39,10.64,0,0.075
22,Phyllospadix,Removal,6/18/19 21:54,10.29,0,0.075
22,Phyllospadix,Removal,6/18/19 22:09,9.78,0,0.075
22,Phyllospadix,Removal,6/18/19 22:24,9.82,0,0.075
22,Phyllospadix,Removal,6/18/19 22:39,9.69,0,0.075
22,Phyllospadix,Removal,6/18/19 22:54,9.44,0,0.075
22,Phyllospadix,Removal,6/18/19 23:09,9.39,0,0.075
22,Phyllospadix,Removal,6/18/19 23:24,9.35,0,0.075
22,Phyllospadix,Removal,6/18/19 23:39,9.18,0,0.075
22,Phyllospadix,Removal,6/18/19 23:54,9.22,0,0.075
22,Phyllospadix,Removal,6/19/19 0:09,9.39,0,0.075
22,Phyllospadix,Removal,6/19/19 0:24,9.44,0,0.075
22,Phyllospadix,Removal,6/19/19 0:39,9.26,0,0.075
22,Phyllospadix,Removal,6/19/19 0:54,9.05,0,0.075
22,Phyllospadix,Removal,6/19/19 1:09,9.05,0,0.075
22,Phyllospadix,Removal,6/19/19 1:24,9.26,0,0.075
22,Phyllospadix,Removal,6/19/19 1:39,9.18,0,0.075
22,Phyllospadix,Removal,6/19/19 1:54,9.22,0,0.075
22,Phyllospadix,Removal,6/19/19 2:09,9.05,0,0.075
22,Phyllospadix,Removal,6/19/19 2:24,9.01,0,0.075
22,Phyllospadix,Removal,6/19/19 2:39,9.09,0,0.075
22,Phyllospadix,Removal,6/19/19 2:54,9.05,0,0.075
22,Phyllospadix,Removal,6/19/19 3:09,8.88,0,0.075
22,Phyllospadix,Removal,6/19/19 3:24,8.83,0,0.075
22,Phyllospadix,Removal,6/19/19 3:39,8.88,0,0.075
22,Phyllospadix,Removal,6/19/19 3:54,8.88,0,0.075
22,Phyllospadix,Removal,6/19/19 4:09,8.79,0,0.075
22,Phyllospadix,Removal,6/19/19 4:24,8.88,0,0.075
22,Phyllospadix,Removal,6/19/19 4:39,8.96,0,0.075
22,Phyllospadix,Removal,6/19/19 4:54,9.09,0,0.075
22,Phyllospadix,Removal,6/19/19 5:09,9.14,3,0.075
22,Phyllospadix,Removal,6/19/19 5:24,9.22,26,0.075
22,Phyllospadix,Removal,6/19/19 5:39,9.18,41,0.075
22,Phyllospadix,Removal,6/19/19 5:54,9.14,66,0.075
22,Phyllospadix,Removal,6/19/19 6:09,9.22,170,0.075
22,Phyllospadix,Removal,6/19/19 6:24,9.31,273,0.075
22,Phyllospadix,Removal,6/19/19 6:39,9.39,261,0.075
22,Phyllospadix,Removal,6/19/19 6:54,9.52,746,0.075
22,Phyllospadix,Removal,6/19/19 7:09,9.74,"1,241",0.075
22,Phyllospadix,Removal,6/19/19 7:24,9.78,688,0.075
22,Phyllospadix,Removal,6/19/19 7:39,9.82,649,0.075
22,Phyllospadix,Removal,6/19/19 7:54,10.04,831,0.075
22,Phyllospadix,Removal,6/19/19 8:09,10.34,"2,528",0.075
22,Phyllospadix,Removal,6/19/19 8:24,10.64,"2,927",0.075
22,Phyllospadix,Removal,6/19/19 8:39,11.37,"8,860",0.075
22,Phyllospadix,Removal,6/19/19 8:54,11.79,"11,121",0.075
22,Phyllospadix,Removal,6/19/19 9:09,11.62,"2,535",0.075
22,Phyllospadix,Removal,6/19/19 9:24,11.97,"3,355",0.075
22,Phyllospadix,Removal,6/19/19 9:39,12.61,"17,705",0.075
22,Phyllospadix,Removal,6/19/19 9:54,13.04,"3,297",0.075
22,Phyllospadix,Removal,6/19/19 10:09,13.51,"3,254",0.075
22,Phyllospadix,Removal,6/19/19 10:24,14.15,"3,331",0.075
22,Phyllospadix,Removal,6/19/19 10:39,14.75,"5,686",0.075
22,Phyllospadix,Removal,6/19/19 10:54,15.36,"4,165",0.075
22,Phyllospadix,Removal,6/19/19 11:09,15.74,"3,939",0.075
22,Phyllospadix,Removal,6/19/19 11:24,16.51,"4,321",0.075
22,Phyllospadix,Removal,6/19/19 11:39,16.9,"5,129",0.075
22,Phyllospadix,Removal,6/19/19 11:54,17.03,"3,633",0.075
22,Phyllospadix,Removal,6/19/19 12:09,17.33,"3,305",0.075
22,Phyllospadix,Removal,6/19/19 12:24,18.36,"4,645",0.075
22,Phyllospadix,Removal,6/19/19 12:39,14.45,"7,355",0.075
22,Phyllospadix,Removal,6/19/19 12:54,10.29,"10,327",0.075
