PoolID,Foundation_spp,Removal_Control,Date.Time,Temp.C,Intensity.lux,LoggerDepth
27,Phyllospadix,Control,6/16/19 0:03,9.22,0,0.075
27,Phyllospadix,Control,6/16/19 0:18,9.09,0,0.075
27,Phyllospadix,Control,6/16/19 0:33,9.05,0,0.075
27,Phyllospadix,Control,6/16/19 0:48,8.96,0,0.075
27,Phyllospadix,Control,6/16/19 1:03,9.01,0,0.075
27,Phyllospadix,Control,6/16/19 1:18,8.96,0,0.075
27,Phyllospadix,Control,6/16/19 1:33,8.88,0,0.075
27,Phyllospadix,Control,6/16/19 1:48,8.96,0,0.075
27,Phyllospadix,Control,6/16/19 2:03,9.01,0,0.075
27,Phyllospadix,Control,6/16/19 2:18,8.96,0,0.075
27,Phyllospadix,Control,6/16/19 2:33,9.14,0,0.075
27,Phyllospadix,Control,6/16/19 2:48,9.22,0,0.075
27,Phyllospadix,Control,6/16/19 3:03,9.22,0,0.075
27,Phyllospadix,Control,6/16/19 3:18,9.31,0,0.075
27,Phyllospadix,Control,6/16/19 3:33,9.44,0,0.075
27,Phyllospadix,Control,6/16/19 3:48,9.48,0,0.075
27,Phyllospadix,Control,6/16/19 4:03,9.52,0,0.075
27,Phyllospadix,Control,6/16/19 4:18,9.48,0,0.075
27,Phyllospadix,Control,6/16/19 4:33,9.44,0,0.075
27,Phyllospadix,Control,6/16/19 4:48,9.48,0,0.075
27,Phyllospadix,Control,6/16/19 5:03,9.56,0,0.075
27,Phyllospadix,Control,6/16/19 5:18,9.61,3,0.075
27,Phyllospadix,Control,6/16/19 5:33,9.61,9,0.075
27,Phyllospadix,Control,6/16/19 5:48,9.69,20,0.075
27,Phyllospadix,Control,6/16/19 6:03,9.74,38,0.075
27,Phyllospadix,Control,6/16/19 6:18,9.69,59,0.075
27,Phyllospadix,Control,6/16/19 6:33,9.82,88,0.075
27,Phyllospadix,Control,6/16/19 6:48,9.86,75,0.075
27,Phyllospadix,Control,6/16/19 7:03,9.91,123,0.075
27,Phyllospadix,Control,6/16/19 7:18,10.04,117,0.075
27,Phyllospadix,Control,6/16/19 7:33,10.16,444,0.075
27,Phyllospadix,Control,6/16/19 7:48,10.46,548,0.075
27,Phyllospadix,Control,6/16/19 8:03,10.85,631,0.075
27,Phyllospadix,Control,6/16/19 8:18,11.24,728,0.075
27,Phyllospadix,Control,6/16/19 8:33,11.67,863,0.075
27,Phyllospadix,Control,6/16/19 8:48,12.1,985,0.075
27,Phyllospadix,Control,6/16/19 9:03,12.57,"1,150",0.075
27,Phyllospadix,Control,6/16/19 9:18,13,"1,263",0.075
27,Phyllospadix,Control,6/16/19 9:33,13.3,"1,407",0.075
27,Phyllospadix,Control,6/16/19 9:48,11.11,"2,684",0.075
27,Phyllospadix,Control,6/16/19 10:03,9.95,"3,631",0.075
27,Phyllospadix,Control,6/16/19 10:18,9.48,"2,636",0.075
27,Phyllospadix,Control,6/16/19 10:33,9.09,435,0.075
27,Phyllospadix,Control,6/16/19 10:48,8.96,"2,909",0.075
27,Phyllospadix,Control,6/16/19 11:03,8.88,988,0.075
27,Phyllospadix,Control,6/16/19 11:18,9.14,"2,457",0.075
27,Phyllospadix,Control,6/16/19 11:33,9.05,864,0.075
27,Phyllospadix,Control,6/16/19 11:48,9.22,147,0.075
27,Phyllospadix,Control,6/16/19 12:03,9.31,346,0.075
27,Phyllospadix,Control,6/16/19 12:18,9.48,"3,208",0.075
27,Phyllospadix,Control,6/16/19 12:33,9.48,283,0.075
27,Phyllospadix,Control,6/16/19 12:48,9.44,91,0.075
27,Phyllospadix,Control,6/16/19 13:03,9.52,"7,969",0.075
27,Phyllospadix,Control,6/16/19 13:18,9.61,"1,848",0.075
27,Phyllospadix,Control,6/16/19 13:33,9.65,47,0.075
27,Phyllospadix,Control,6/16/19 13:48,9.74,909,0.075
27,Phyllospadix,Control,6/16/19 14:03,9.74,"5,537",0.075
27,Phyllospadix,Control,6/16/19 14:18,9.82,"2,796",0.075
