PoolID,Foundation_spp,Removal_Control,Date.Time,Temp.C,Intensity.lux,LoggerDepth
25,Mytilus,Control,6/16/19 0:01,9.78,0,0.21
25,Mytilus,Control,6/16/19 0:16,9.61,0,0.21
25,Mytilus,Control,6/16/19 0:31,9.52,0,0.21
25,Mytilus,Control,6/16/19 0:46,9.35,0,0.21
25,Mytilus,Control,6/16/19 1:01,9.44,0,0.21
25,Mytilus,Control,6/16/19 1:16,9.31,0,0.21
25,Mytilus,Control,6/16/19 1:31,9.14,0,0.21
25,Mytilus,Control,6/16/19 1:46,9.14,0,0.21
25,Mytilus,Control,6/16/19 2:01,9.18,0,0.21
25,Mytilus,Control,6/16/19 2:16,9.14,0,0.21
25,Mytilus,Control,6/16/19 2:31,9.26,0,0.21
25,Mytilus,Control,6/16/19 2:46,9.39,0,0.21
25,Mytilus,Control,6/16/19 3:01,9.39,0,0.21
25,Mytilus,Control,6/16/19 3:16,9.44,0,0.21
25,Mytilus,Control,6/16/19 3:31,9.48,0,0.21
25,Mytilus,Control,6/16/19 3:46,9.52,0,0.21
25,Mytilus,Control,6/16/19 4:01,9.52,0,0.21
25,Mytilus,Control,6/16/19 4:16,9.52,0,0.21
25,Mytilus,Control,6/16/19 4:31,9.48,0,0.21
25,Mytilus,Control,6/16/19 4:46,9.52,0,0.21
25,Mytilus,Control,6/16/19 5:01,9.56,0,0.21
25,Mytilus,Control,6/16/19 5:16,9.56,1,0.21
25,Mytilus,Control,6/16/19 5:31,9.61,6,0.21
25,Mytilus,Control,6/16/19 5:46,9.69,16,0.21
25,Mytilus,Control,6/16/19 6:01,9.69,34,0.21
25,Mytilus,Control,6/16/19 6:16,9.74,57,0.21
25,Mytilus,Control,6/16/19 6:31,9.74,87,0.21
25,Mytilus,Control,6/16/19 6:46,9.78,116,0.21
25,Mytilus,Control,6/16/19 7:01,9.78,128,0.21
25,Mytilus,Control,6/16/19 7:16,9.82,186,0.21
25,Mytilus,Control,6/16/19 7:31,9.86,158,0.21
25,Mytilus,Control,6/16/19 7:46,9.91,268,0.21
25,Mytilus,Control,6/16/19 8:01,9.95,296,0.21
25,Mytilus,Control,6/16/19 8:16,10.08,327,0.21
25,Mytilus,Control,6/16/19 8:31,10.25,347,0.21
25,Mytilus,Control,6/16/19 8:46,10.46,351,0.21
25,Mytilus,Control,6/16/19 9:01,10.64,349,0.21
25,Mytilus,Control,6/16/19 9:16,10.89,353,0.21
25,Mytilus,Control,6/16/19 9:31,11.15,374,0.21
25,Mytilus,Control,6/16/19 9:46,11.41,354,0.21
25,Mytilus,Control,6/16/19 10:01,11.45,280,0.21
25,Mytilus,Control,6/16/19 10:16,9.95,534,0.21
25,Mytilus,Control,6/16/19 10:31,9.09,836,0.21
25,Mytilus,Control,6/16/19 10:46,8.92,"1,153",0.21
25,Mytilus,Control,6/16/19 11:01,8.96,"2,143",0.21
25,Mytilus,Control,6/16/19 11:16,9.22,386,0.21
