PoolID,Foundation_spp,Removal_Control,Date.Time,Temp.C,Intensity.lux,LoggerDepth
5,Phyllospadix,Control,6/16/19 0:06,10.12,0,0.095
5,Phyllospadix,Control,6/16/19 0:21,10.08,0,0.095
5,Phyllospadix,Control,6/16/19 0:36,10.08,0,0.095
5,Phyllospadix,Control,6/16/19 0:51,9.91,0,0.095
5,Phyllospadix,Control,6/16/19 1:06,9.91,0,0.095
5,Phyllospadix,Control,6/16/19 1:21,9.69,0,0.095
5,Phyllospadix,Control,6/16/19 1:36,9.56,0,0.095
5,Phyllospadix,Control,6/16/19 1:51,9.44,0,0.095
5,Phyllospadix,Control,6/16/19 2:06,9.31,0,0.095
5,Phyllospadix,Control,6/16/19 2:21,9.39,0,0.095
5,Phyllospadix,Control,6/16/19 2:36,9.39,0,0.095
5,Phyllospadix,Control,6/16/19 2:51,9.44,0,0.095
5,Phyllospadix,Control,6/16/19 3:06,9.48,0,0.095
5,Phyllospadix,Control,6/16/19 3:21,9.61,0,0.095
5,Phyllospadix,Control,6/16/19 3:36,9.65,0,0.095
5,Phyllospadix,Control,6/16/19 3:51,9.65,0,0.095
5,Phyllospadix,Control,6/16/19 4:06,9.74,0,0.095
5,Phyllospadix,Control,6/16/19 4:21,9.65,0,0.095
5,Phyllospadix,Control,6/16/19 4:36,9.56,0,0.095
5,Phyllospadix,Control,6/16/19 4:51,9.65,0,0.095
5,Phyllospadix,Control,6/16/19 5:06,9.69,0,0.095
5,Phyllospadix,Control,6/16/19 5:21,9.74,4,0.095
5,Phyllospadix,Control,6/16/19 5:36,9.74,12,0.095
5,Phyllospadix,Control,6/16/19 5:51,9.69,19,0.095
5,Phyllospadix,Control,6/16/19 6:06,9.74,34,0.095
5,Phyllospadix,Control,6/16/19 6:21,9.82,63,0.095
5,Phyllospadix,Control,6/16/19 6:36,9.91,85,0.095
5,Phyllospadix,Control,6/16/19 6:51,9.95,107,0.095
5,Phyllospadix,Control,6/16/19 7:06,9.99,132,0.095
5,Phyllospadix,Control,6/16/19 7:21,10.12,652,0.095
5,Phyllospadix,Control,6/16/19 7:36,10.29,647,0.095
5,Phyllospadix,Control,6/16/19 7:51,10.51,888,0.095
5,Phyllospadix,Control,6/16/19 8:06,10.81,"1,789",0.095
5,Phyllospadix,Control,6/16/19 8:21,11.02,"2,245",0.095
5,Phyllospadix,Control,6/16/19 8:36,11.32,"1,316",0.095
5,Phyllospadix,Control,6/16/19 8:51,11.71,"1,142",0.095
5,Phyllospadix,Control,6/16/19 9:06,12.01,"1,033",0.095
5,Phyllospadix,Control,6/16/19 9:21,12.35,"1,171",0.095
5,Phyllospadix,Control,6/16/19 9:36,12.87,"1,235",0.095
5,Phyllospadix,Control,6/16/19 9:51,14.33,"1,466",0.095
5,Phyllospadix,Control,6/16/19 10:06,10.51,"15,939",0.095
5,Phyllospadix,Control,6/16/19 10:21,9.52,"1,996",0.095
5,Phyllospadix,Control,6/16/19 10:36,9.95,"2,065",0.095
5,Phyllospadix,Control,6/16/19 10:51,9.99,"5,292",0.095
5,Phyllospadix,Control,6/16/19 11:06,9.99,"5,796",0.095
5,Phyllospadix,Control,6/16/19 11:21,9.95,"7,432",0.095
5,Phyllospadix,Control,6/16/19 11:36,9.65,"3,937",0.095
5,Phyllospadix,Control,6/16/19 11:51,9.86,"39,045",0.095
5,Phyllospadix,Control,6/16/19 12:06,9.95,"12,570",0.095
5,Phyllospadix,Control,6/16/19 12:21,10.08,"22,907",0.095
5,Phyllospadix,Control,6/16/19 12:36,10.16,"13,604",0.095
5,Phyllospadix,Control,6/16/19 12:51,10.04,"6,093",0.095
5,Phyllospadix,Control,6/16/19 13:06,10.25,"12,631",0.095
5,Phyllospadix,Control,6/16/19 13:21,10.46,"20,311",0.095
5,Phyllospadix,Control,6/16/19 13:36,10.38,"5,530",0.095
5,Phyllospadix,Control,6/16/19 13:51,10.51,"2,906",0.095
5,Phyllospadix,Control,6/16/19 14:06,10.55,"11,003",0.095
5,Phyllospadix,Control,6/16/19 14:21,10.59,"17,859",0.095
5,Phyllospadix,Control,6/16/19 14:36,10.38,"7,444",0.095
5,Phyllospadix,Control,6/16/19 14:51,10.72,"5,537",0.095
5,Phyllospadix,Control,6/16/19 15:06,10.94,"5,443",0.095
5,Phyllospadix,Control,6/16/19 15:21,11.28,"11,054",0.095
5,Phyllospadix,Control,6/16/19 15:36,11.15,"1,536",0.095
5,Phyllospadix,Control,6/16/19 15:51,11.24,669,0.095
5,Phyllospadix,Control,6/16/19 16:06,11.45,"5,312",0.095
5,Phyllospadix,Control,6/16/19 16:21,11.58,"7,245",0.095
5,Phyllospadix,Control,6/16/19 16:36,11.75,"22,262",0.095
5,Phyllospadix,Control,6/16/19 16:51,12.01,"1,106",0.095
