PoolID,Foundation_spp,Removal_Control,Date.Time,Temp.C,Intensity.lux,LoggerDepth
12,Mytilus,Control,6/16/19 0:13,9.44,0,0.18
12,Mytilus,Control,6/16/19 0:28,9.39,0,0.18
12,Mytilus,Control,6/16/19 0:43,9.31,0,0.18
12,Mytilus,Control,6/16/19 0:58,9.31,0,0.18
12,Mytilus,Control,6/16/19 1:13,9.22,0,0.18
12,Mytilus,Control,6/16/19 1:28,9.05,0,0.18
12,Mytilus,Control,6/16/19 1:43,9.09,0,0.18
12,Mytilus,Control,6/16/19 1:58,9.14,0,0.18
12,Mytilus,Control,6/16/19 2:13,9.14,0,0.18
12,Mytilus,Control,6/16/19 2:28,9.22,0,0.18
12,Mytilus,Control,6/16/19 2:43,9.35,0,0.18
12,Mytilus,Control,6/16/19 2:58,9.35,0,0.18
12,Mytilus,Control,6/16/19 3:13,9.44,0,0.18
12,Mytilus,Control,6/16/19 3:28,9.48,0,0.18
12,Mytilus,Control,6/16/19 3:43,9.56,0,0.18
12,Mytilus,Control,6/16/19 3:58,9.56,0,0.18
12,Mytilus,Control,6/16/19 4:13,9.65,0,0.18
12,Mytilus,Control,6/16/19 4:28,9.56,0,0.18
12,Mytilus,Control,6/16/19 4:43,9.56,0,0.18
12,Mytilus,Control,6/16/19 4:58,9.65,3,0.18
12,Mytilus,Control,6/16/19 5:13,9.65,29,0.18
12,Mytilus,Control,6/16/19 5:28,9.65,174,0.18
12,Mytilus,Control,6/16/19 5:43,9.69,471,0.18
12,Mytilus,Control,6/16/19 5:58,9.74,973,0.18
12,Mytilus,Control,6/16/19 6:13,9.82,"1,452",0.18
12,Mytilus,Control,6/16/19 6:28,9.91,"2,490",0.18
12,Mytilus,Control,6/16/19 6:43,10.04,"2,872",0.18
12,Mytilus,Control,6/16/19 6:58,10.04,"3,279",0.18
12,Mytilus,Control,6/16/19 7:13,10.34,"8,617",0.18
12,Mytilus,Control,6/16/19 7:28,10.51,"7,247",0.18
12,Mytilus,Control,6/16/19 7:43,11.07,"17,142",0.18
12,Mytilus,Control,6/16/19 7:58,11.45,"22,231",0.18
12,Mytilus,Control,6/16/19 8:13,11.88,"25,108",0.18
12,Mytilus,Control,6/16/19 8:28,12.14,"28,652",0.18
12,Mytilus,Control,6/16/19 8:43,12.4,"31,652",0.18
