PoolID,Foundation_spp,Removal_Control,Date.Time,Temp.C,Intensity.lux,LoggerDepth
21,Phyllospadix,Removal,6/16/19 0:08,9.74,0,0.115
21,Phyllospadix,Removal,6/16/19 0:23,9.61,0,0.115
21,Phyllospadix,Removal,6/16/19 0:38,9.61,0,0.115
21,Phyllospadix,Removal,6/16/19 0:53,9.56,0,0.115
21,Phyllospadix,Removal,6/16/19 1:08,9.39,0,0.115
21,Phyllospadix,Removal,6/16/19 1:23,9.26,0,0.115
21,Phyllospadix,Removal,6/16/19 1:38,9.14,0,0.115
21,Phyllospadix,Removal,6/16/19 1:53,9.14,0,0.115
21,Phyllospadix,Removal,6/16/19 2:08,9.14,0,0.115
21,Phyllospadix,Removal,6/16/19 2:23,9.18,0,0.115
21,Phyllospadix,Removal,6/16/19 2:38,9.26,0,0.115
21,Phyllospadix,Removal,6/16/19 2:53,9.35,0,0.115
21,Phyllospadix,Removal,6/16/19 3:08,9.44,0,0.115
21,Phyllospadix,Removal,6/16/19 3:23,9.52,0,0.115
21,Phyllospadix,Removal,6/16/19 3:38,9.56,0,0.115
21,Phyllospadix,Removal,6/16/19 3:53,9.56,0,0.115
21,Phyllospadix,Removal,6/16/19 4:08,9.65,0,0.115
21,Phyllospadix,Removal,6/16/19 4:23,9.56,0,0.115
21,Phyllospadix,Removal,6/16/19 4:38,9.56,0,0.115
21,Phyllospadix,Removal,6/16/19 4:53,9.65,0,0.115
21,Phyllospadix,Removal,6/16/19 5:08,9.69,0,0.115
21,Phyllospadix,Removal,6/16/19 5:23,9.69,3,0.115
21,Phyllospadix,Removal,6/16/19 5:38,9.74,7,0.115
21,Phyllospadix,Removal,6/16/19 5:53,9.74,14,0.115
21,Phyllospadix,Removal,6/16/19 6:08,9.78,22,0.115
21,Phyllospadix,Removal,6/16/19 6:23,9.82,29,0.115
21,Phyllospadix,Removal,6/16/19 6:38,9.91,34,0.115
21,Phyllospadix,Removal,6/16/19 6:53,9.95,58,0.115
