PoolID,Foundation_spp,Removal_Control,Date.Time,Temp.C,Intensity.lux,LoggerDepth
28,Phyllospadix,Removal,6/16/19 0:06,9.18,0,0.13
28,Phyllospadix,Removal,6/16/19 0:21,9.09,0,0.13
28,Phyllospadix,Removal,6/16/19 0:36,9.05,0,0.13
28,Phyllospadix,Removal,6/16/19 0:51,8.92,0,0.13
28,Phyllospadix,Removal,6/16/19 1:06,9.01,0,0.13
28,Phyllospadix,Removal,6/16/19 1:21,8.96,0,0.13
28,Phyllospadix,Removal,6/16/19 1:36,8.88,0,0.13
28,Phyllospadix,Removal,6/16/19 1:51,8.96,0,0.13
28,Phyllospadix,Removal,6/16/19 2:06,9.05,0,0.13
28,Phyllospadix,Removal,6/16/19 2:21,9.09,0,0.13
28,Phyllospadix,Removal,6/16/19 2:36,9.09,0,0.13
28,Phyllospadix,Removal,6/16/19 2:51,9.18,0,0.13
28,Phyllospadix,Removal,6/16/19 3:06,9.22,0,0.13
28,Phyllospadix,Removal,6/16/19 3:21,9.26,0,0.13
28,Phyllospadix,Removal,6/16/19 3:36,9.35,0,0.13
28,Phyllospadix,Removal,6/16/19 3:51,9.39,0,0.13
28,Phyllospadix,Removal,6/16/19 4:06,9.48,0,0.13
28,Phyllospadix,Removal,6/16/19 4:21,9.44,0,0.13
28,Phyllospadix,Removal,6/16/19 4:36,9.39,0,0.13
28,Phyllospadix,Removal,6/16/19 4:51,9.39,0,0.13
28,Phyllospadix,Removal,6/16/19 5:06,9.44,0,0.13
28,Phyllospadix,Removal,6/16/19 5:21,9.48,5,0.13
28,Phyllospadix,Removal,6/16/19 5:36,9.56,16,0.13
28,Phyllospadix,Removal,6/16/19 5:51,9.61,33,0.13
28,Phyllospadix,Removal,6/16/19 6:06,9.61,55,0.13
28,Phyllospadix,Removal,6/16/19 6:21,9.61,88,0.13
28,Phyllospadix,Removal,6/16/19 6:36,9.69,113,0.13
28,Phyllospadix,Removal,6/16/19 6:51,9.82,"1,268",0.13
28,Phyllospadix,Removal,6/16/19 7:06,9.91,"1,329",0.13
28,Phyllospadix,Removal,6/16/19 7:21,10.04,"1,503",0.13
28,Phyllospadix,Removal,6/16/19 7:36,10.25,"2,970",0.13
28,Phyllospadix,Removal,6/16/19 7:51,10.51,"3,196",0.13
28,Phyllospadix,Removal,6/16/19 8:06,10.72,"4,639",0.13
28,Phyllospadix,Removal,6/16/19 8:21,11.02,"4,344",0.13
28,Phyllospadix,Removal,6/16/19 8:36,11.28,"4,481",0.13
28,Phyllospadix,Removal,6/16/19 8:51,11.58,"4,858",0.13
28,Phyllospadix,Removal,6/16/19 9:06,11.97,"5,847",0.13
28,Phyllospadix,Removal,6/16/19 9:21,12.4,"6,346",0.13
28,Phyllospadix,Removal,6/16/19 9:36,12.74,"2,457",0.13
28,Phyllospadix,Removal,6/16/19 9:51,10.59,"1,014",0.13
28,Phyllospadix,Removal,6/16/19 10:06,10.04,"1,065",0.13
28,Phyllospadix,Removal,6/16/19 10:21,9.09,"1,174",0.13
28,Phyllospadix,Removal,6/16/19 10:36,9.01,410,0.13
28,Phyllospadix,Removal,6/16/19 10:51,9.09,"1,572",0.13
28,Phyllospadix,Removal,6/16/19 11:06,9.14,"2,966",0.13
28,Phyllospadix,Removal,6/16/19 11:21,9.18,"2,854",0.13
28,Phyllospadix,Removal,6/16/19 11:36,9.22,445,0.13
28,Phyllospadix,Removal,6/16/19 11:51,9.26,"2,753",0.13
28,Phyllospadix,Removal,6/16/19 12:06,9.31,"2,743",0.13
28,Phyllospadix,Removal,6/16/19 12:21,9.48,"2,306",0.13
28,Phyllospadix,Removal,6/16/19 12:36,9.48,"3,944",0.13
28,Phyllospadix,Removal,6/16/19 12:51,9.44,"17,946",0.13
28,Phyllospadix,Removal,6/16/19 13:06,9.52,"6,477",0.13
28,Phyllospadix,Removal,6/16/19 13:21,9.69,"7,191",0.13
28,Phyllospadix,Removal,6/16/19 13:36,9.61,"2,090",0.13
28,Phyllospadix,Removal,6/16/19 13:51,9.78,"6,656",0.13
28,Phyllospadix,Removal,6/16/19 14:06,9.82,"1,880",0.13
28,Phyllospadix,Removal,6/16/19 14:21,9.82,"11,924",0.13
28,Phyllospadix,Removal,6/16/19 14:36,9.86,"2,088",0.13
28,Phyllospadix,Removal,6/16/19 14:51,10.04,"1,332",0.13
28,Phyllospadix,Removal,6/16/19 15:06,10.25,823,0.13
28,Phyllospadix,Removal,6/16/19 15:21,10.34,"4,562",0.13
28,Phyllospadix,Removal,6/16/19 15:36,10.29,"1,678",0.13
28,Phyllospadix,Removal,6/16/19 15:51,10.38,"5,033",0.13
28,Phyllospadix,Removal,6/16/19 16:06,10.59,"4,042",0.13
28,Phyllospadix,Removal,6/16/19 16:21,10.81,"1,335",0.13
28,Phyllospadix,Removal,6/16/19 16:36,11.02,"1,544",0.13
28,Phyllospadix,Removal,6/16/19 16:51,11.37,918,0.13
28,Phyllospadix,Removal,6/16/19 17:06,11.97,"1,501",0.13
28,Phyllospadix,Removal,6/16/19 17:21,12.27,"3,342",0.13
28,Phyllospadix,Removal,6/16/19 17:36,12.61,"3,267",0.13
28,Phyllospadix,Removal,6/16/19 17:51,12.78,"1,572",0.13
28,Phyllospadix,Removal,6/16/19 18:06,12.82,"1,523",0.13
28,Phyllospadix,Removal,6/16/19 18:21,12.82,"1,633",0.13
28,Phyllospadix,Removal,6/16/19 18:36,12.87,"2,100",0.13
28,Phyllospadix,Removal,6/16/19 18:51,12.87,"1,134",0.13
28,Phyllospadix,Removal,6/16/19 19:06,12.7,"1,341",0.13
28,Phyllospadix,Removal,6/16/19 19:21,11.92,727,0.13
28,Phyllospadix,Removal,6/16/19 19:36,11.79,542,0.13
28,Phyllospadix,Removal,6/16/19 19:51,11.54,154,0.13
28,Phyllospadix,Removal,6/16/19 20:06,11.11,171,0.13
28,Phyllospadix,Removal,6/16/19 20:21,10.46,19,0.13
28,Phyllospadix,Removal,6/16/19 20:36,10.29,126,0.13
28,Phyllospadix,Removal,6/16/19 20:51,10.38,117,0.13
28,Phyllospadix,Removal,6/16/19 21:06,10.08,12,0.13
28,Phyllospadix,Removal,6/16/19 21:21,9.56,0,0.13
28,Phyllospadix,Removal,6/16/19 21:36,9.26,0,0.13
28,Phyllospadix,Removal,6/16/19 21:51,9.18,0,0.13
28,Phyllospadix,Removal,6/16/19 22:06,9.14,0,0.13
28,Phyllospadix,Removal,6/16/19 22:21,9.05,0,0.13
28,Phyllospadix,Removal,6/16/19 22:36,9.05,0,0.13
28,Phyllospadix,Removal,6/16/19 22:51,9.09,0,0.13
28,Phyllospadix,Removal,6/16/19 23:06,9.14,0,0.13
28,Phyllospadix,Removal,6/16/19 23:21,9.14,0,0.13
28,Phyllospadix,Removal,6/16/19 23:36,9.18,0,0.13
28,Phyllospadix,Removal,6/16/19 23:51,9.14,0,0.13
28,Phyllospadix,Removal,6/17/19 0:06,8.96,0,0.13
28,Phyllospadix,Removal,6/17/19 0:21,8.92,0,0.13
28,Phyllospadix,Removal,6/17/19 0:36,8.96,0,0.13
28,Phyllospadix,Removal,6/17/19 0:51,8.96,0,0.13
28,Phyllospadix,Removal,6/17/19 1:06,8.92,0,0.13
28,Phyllospadix,Removal,6/17/19 1:21,8.88,0,0.13
28,Phyllospadix,Removal,6/17/19 1:36,8.83,0,0.13
28,Phyllospadix,Removal,6/17/19 1:51,8.83,0,0.13
28,Phyllospadix,Removal,6/17/19 2:06,8.83,0,0.13
28,Phyllospadix,Removal,6/17/19 2:21,8.83,0,0.13
28,Phyllospadix,Removal,6/17/19 2:36,8.88,0,0.13
28,Phyllospadix,Removal,6/17/19 2:51,9.01,0,0.13
28,Phyllospadix,Removal,6/17/19 3:06,9.09,0,0.13
28,Phyllospadix,Removal,6/17/19 3:21,9.09,0,0.13
28,Phyllospadix,Removal,6/17/19 3:36,9.18,0,0.13
28,Phyllospadix,Removal,6/17/19 3:51,9.26,0,0.13
28,Phyllospadix,Removal,6/17/19 4:06,9.35,0,0.13
28,Phyllospadix,Removal,6/17/19 4:21,9.39,0,0.13
28,Phyllospadix,Removal,6/17/19 4:36,9.48,0,0.13
