Date_Run,Id_code,TA_Run,TA_Raw,CRM_off
12/16/19,D_27_4_BC,1,2258.380444,-0.207713212
12/16/19,D_27_5_BC,1,2143.958597,-0.207713212
12/16/19,N_27_1_BC,1,2183.89164,-0.207713212
12/16/19,N_27_2_BC,1,2150.182213,-0.207713212
12/16/19,N_27_3_BC,1,2204.179633,-0.207713212
12/16/19,N_27_4_BC,1,2345.778656,-0.207713212
12/16/19,N_27_5_BC,1,2317.494814,-0.207713212
12/16/19,D_27_1_AI,1,2214.949648,-0.207713212
12/16/19,D_27_2_AI,1,2249.946696,-0.207713212
12/16/19,D_27_3_AI,1,2276.45001,-0.207713212
12/19/19,D_27_4_AI,2,2282.244532,-0.207713212
12/16/19,N_27_1_AI,1,2257.34677,-0.207713212
12/16/19,N_27_2_AI,1,2203.628001,-0.207713212
12/16/19,N_27_3_AI,1,2353.972699,-0.207713212
12/16/19,N_27_4_AI,1,2254.187519,-0.207713212
12/17/19,D_28_1_BC,1,2178.099344,0.213123483
12/17/19,D_28_2_BC,1,2108.698571,0.213123483
12/17/19,D_28_3_BC,1,2113.318755,0.213123483
12/17/19,D_28_4_BC,1,2099.185476,0.213123483
12/17/19,D_28_5_BC,1,2160.396023,0.213123483
12/17/19,N_28_1_BC,1,2226.933571,0.213123483
12/17/19,N_28_2_BC,1,2218.98797,0.213123483
12/19/19,N_28_3_BC,2,2286.407853,-0.161061825
12/19/19,N_28_4_BC,2,2389.464441,-0.161061825
12/19/19,N_28_5_BC,2,2498.631692,-0.161061825
12/17/19,D_28_1_AI,1,2226.36406,0.213123483
12/17/19,D_28_2_AI,1,2168.609756,0.213123483
12/17/19,D_28_3_AI,1,2084.003546,0.213123483
12/17/19,D_28_4_AI,1,2004.150883,0.213123483
12/17/19,N_28_1_AI,1,2198.806286,0.213123483
12/17/19,N_28_2_AI,1,2208.355684,0.213123483
12/19/19,N_28_3_AI,2,2313.118246,-0.161061825
12/17/19,N_28_4_AI,1,2278.407686,0.213123483
12/17/19,D_29_1_BC,1,2162.311259,0.213123483
12/17/19,D_29_2_BC,1,2042.965996,0.213123483
12/17/19,D_29_3_BC,1,1918.848003,0.213123483
12/17/19,D_29_4_BC,1,1870.452653,0.213123483
12/17/19,D_29_5_BC,1,2107.005405,0.213123483
12/17/19,N_29_1_BC,1,2204.186737,0.213123483
12/17/19,N_29_2_BC,1,2163.336079,0.213123483
12/17/19,N_29_3_BC,1,2231.694964,0.213123483
12/17/19,N_29_4_BC,1,2290.869541,0.213123483
12/17/19,N_29_5_BC,1,2415.475184,0.213123483
12/17/19,D_29_1_AI,1,2207.426752,0.213123483
12/17/19,D_29_2_AI,1,2209.459107,0.213123483
12/17/19,D_29_3_AI,1,2236.017527,0.213123483
12/17/19,D_29_4_AI,1,2215.219559,0.213123483
12/17/19,N_29_1_AI,1,2280.230543,0.213123483
12/17/19,N_29_2_AI,1,2236.745819,0.213123483
12/17/19,N_29_3_AI,1,2371.521004,0.213123483
12/17/19,N_29_4_AI,1,2326.100834,0.213123483
12/17/19,D_30_1_BC,1,2071.604911,0.213123483
12/17/19,D_30_2_BC,1,2044.824991,0.213123483
12/17/19,D_30_3_BC,1,2014.515877,0.213123483
12/17/19,D_30_4_BC,1,2022.971846,0.213123483
12/17/19,D_30_5_BC,1,1948.496471,0.213123483
12/17/19,N_30_1_BC,1,2122.517788,0.213123483
12/17/19,N_30_2_BC,1,2100.563298,0.213123483
12/17/19,N_30_3_BC,1,2384.276429,0.213123483
12/17/19,N_30_4_BC,1,2523.249847,0.213123483
12/17/19,N_30_5_BC,1,2501.419889,0.213123483
12/17/19,D_30_1_AI,1,2339.979872,0.213123483
12/17/19,D_30_2_AI,1,2333.780582,0.213123483
12/17/19,D_30_3_AI,1,2376.049429,0.213123483
12/17/19,D_30_4_AI,1,2336.393148,0.213123483
12/17/19,N_30_1_AI,1,2181.666394,0.213123483
12/17/19,N_30_2_AI,1,2412.020606,0.213123483
12/17/19,N_30_3_AI,1,2627.974429,0.213123483
12/17/19,N_30_4_AI,1,2537.93597,0.213123483
12/18/19,D_31_1_BC,1,2143.189328,0.085007907
12/18/19,D_31_2_BC,1,2142.909332,0.085007907
12/18/19,D_31_3_BC,1,2117.542449,0.085007907
12/18/19,D_31_4_BC,1,2107.415865,0.085007907
12/18/19,D_31_5_BC,1,2020.33132,0.085007907
12/18/19,N_31_1_BC,1,2084.651982,0.085007907
12/18/19,N_31_2_BC,1,2071.774509,0.085007907
12/18/19,N_31_3_BC,1,2141.344388,0.085007907
12/18/19,N_31_4_BC,1,2199.377044,0.085007907
12/18/19,N_31_5_BC,1,2253.374754,0.085007907
12/18/19,D_31_1_AI,1,2157.052159,0.085007907
12/18/19,D_31_2_AI,1,2143.55312,0.085007907
12/18/19,D_31_3_AI,1,2157.266417,0.085007907
12/18/19,D_31_4_AI,1,2113.903513,0.085007907
12/18/19,N_31_1_AI,1,2064.819884,0.085007907
12/18/19,N_31_2_AI,1,2137.162585,0.085007907
12/18/19,N_31_3_AI,1,2185.693032,0.085007907
12/18/19,N_31_4_AI,1,2250.470321,0.085007907
12/18/19,D_32_1_BC,1,2093.081622,0.085007907
12/18/19,D_32_2_BC,1,2073.755326,0.085007907
12/18/19,D_32_3_BC,1,2064.405765,0.085007907
12/18/19,D_32_4_BC,1,2055.647869,0.085007907
12/18/19,D_32_5_BC,1,1939.908666,0.085007907
12/18/19,N_32_1_BC,1,2071.935369,0.085007907
12/18/19,N_32_2_BC,1,2012.20664,0.085007907
12/18/19,N_32_3_BC,1,2046.981676,0.085007907
12/18/19,N_32_4_BC,1,2093.582476,0.085007907
12/18/19,N_32_5_BC,1,2156.425885,0.085007907
12/18/19,D_32_1_AI,1,2194.686501,0.085007907
12/18/19,D_32_2_AI,1,2180.002084,0.085007907
12/18/19,D_32_3_AI,1,2133.095319,0.085007907
12/18/19,D_32_4_AI,1,2057.174556,0.085007907
12/18/19,N_32_1_AI,1,2213.428517,0.085007907
12/18/19,N_32_2_AI,1,2138.794134,0.085007907
12/18/19,N_32_3_AI,1,2206.541575,0.085007907
12/18/19,N_32_4_AI,1,2142.909962,0.085007907
11/26/19,D2_Ocean_1_BC,1,2234.689435,0.237237901
11/26/19,D2_Ocean_2_BC,1,2230.382138,0.237237901
11/26/19,D2_Ocean_3_BC,1,2173.987754,0.237237901
11/26/19,D2_Ocean_4_BC,1,2141.73803,0.237237901
11/26/19,D2_Ocean_5_BC,1,2170.199304,0.237237901
11/26/19,N1_Ocean_1_BC,1,2150.984215,0.237237901
11/26/19,N1_Ocean_2_BC,1,2146.110391,0.237237901
11/26/19,N1_Ocean_3_BC,1,2134.54125,0.237237901
11/26/19,N1_Ocean_4_BC,1,2120.369296,0.237237901
11/26/19,N1_Ocean_5_BC,1,2103.567745,0.237237901
11/26/19,D2_Ocean_1_AI,1,2144.22269,0.237237901
11/26/19,D2_Ocean_2_AI,1,2238.452389,0.237237901
11/26/19,D2_Ocean_3_AI,1,2186.864526,0.237237901
11/26/19,D2_Ocean_4_AI,1,2180.412638,0.237237901
11/26/19,N1_Ocean_1_AI,1,2237.663443,0.237237901
11/26/19,N1_Ocean_2_AI,1,2238.696521,0.237237901
11/26/19,N1_Ocean_3_AI,1,2191.83148,0.237237901
11/26/19,N1_Ocean_4_AI,1,2171.329659,0.237237901
